source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
446ee2a1dd192ae7b65750856c630ca9bac22e806d4c1a95ff20e2a256415f5e:1,12,The early bird catches the worm.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,Literally whether early birds catch worms can be observed and tested independently of opinion. I am somewhat confident because as a proverbial generalization it is not a strict universal.,physical,4,"It describes birds and worms, biological natural phenomena that can be measured empirically. I am very confident because it refers to nature, not human-constructed rules.",figure of speech,4,It is a classic aphorism where birds and worms stand metaphorically for early people and opportunities. I am very confident because its intended meaning goes beyond the literal words.,normative,3,Its pragmatic use is to prescribe promptness as valuable rather than just describe nature. I am somewhat confident because the literal reading is positive but the intended message is normative.,knowledge,3,It states a distilled observation about the world without presenting explicit premises and logical inference. I am somewhat confident because the advisory implication could be seen as reasoning.,everyday,4,People can commonly observe morning birds and experience benefits of acting early in daily life. I am very confident because this is accessible through ordinary individual experience.,1,It expresses widely shared practical wisdom that acting promptly brings advantage.
48863339094186a709b62c7edd8c2baecfcb68edafa27df8d205e10ac1eb7174:1,9,A rising tide lifts all boats.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,3,"As typically used it claims economic growth benefits everyone, which is contested and not objectively demonstrable. I am somewhat confident because the literal tidal physics is factual, creating ambiguity.",social,3,"The intended meaning concerns economic prosperity and human welfare, which are socially constructed. I am somewhat confident because the literal wording describes physical buoyancy.",figure of speech,4,It is a famous aphorism and metaphor where tide stands for the economy and boats for people. I am very confident given its standard idiomatic use.,positive,3,It asserts what happens when conditions improve rather than what should happen. I am somewhat confident because it also implies endorsement of growth.,knowledge,3,It presents a supposed observed regularity rather than an explicit logical derivation. I am somewhat confident because it also functions as a generalization from analogy.,abstract,3,The economic claim about whole populations cannot be verified by ordinary individual experience alone. I am somewhat confident because the literal boats image is everyday-observable.,1,It is widely shared folk wisdom that uses an everyday physical observation to express a social expectation.
50ab979ec971b7ea677e81f72e128a30969325d646b114904bd6b461c9762448:1,15,"When it rains, it pours.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,3,"As an idiom about troubles clustering, it expresses a subjective perception that cannot be objectively proven true or false. I am somewhat confident because the literal weather reading could be seen as testable.",social,3,"Its usual meaning concerns human experience of clustered misfortune, not measurable meteorology. I am somewhat confident because a literal weather interpretation would be physical.",figure of speech,4,It is a well-known proverb using rain metaphorically for troubles arriving together. I am very confident in this established idiomatic use.,positive,3,"It describes a perceived empirical regularity rather than prescribing how things should be. I am somewhat confident since it is descriptive, not value-based.",knowledge,3,It states a folk observation about the world without showing explicit logical derivation. I am somewhat confident as it lacks a premise-conclusion reasoning structure.,everyday,4,People commonly experience heavy rain and stretches of clustered bad luck in ordinary life. I am very confident this reflects everyday encounters.,1,It is widely shared folk wisdom reflecting common human perception of clustered misfortune.
fd0ad4fadc00e5f64a982a054655f89e6a96618ccf2652db13cadc0f583db147:1,14,A watched pot never boils.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"Taken literally, whether a watched pot boils is empirically testable and false, so it makes an objective claim. I am somewhat confident because the figurative meaning is about subjective time perception.",social,3,"Its intended meaning concerns human perception of time while waiting, not the physics of boiling. I am only somewhat confident because the literal wording refers to a physical process.",figure of speech,4,It is a classic proverb using hyperbole since watched pots do eventually boil. I am very confident in this classification.,positive,3,It describes an apparent regularity about waiting rather than prescribing how one ought to behave. I am somewhat confident because proverbs can imply advice to be patient.,knowledge,3,It reports an observation about waiting feeling slow without presenting premises and a logical inference. I am somewhat confident because it could be seen as implicit reasoning from experience.,everyday,4,Boiling water and impatient waiting are ordinary experiences most people can encounter in daily life. I am very confident in this classification.,1,"It captures the common folk wisdom that impatient waiting makes time seem to drag, which most people recognize from experience."
4387f24f16cc80d5674cd96d25717d3a0f80cfc1a01cbe6b83615f0bd4932908:1,16,Every cloud has a silver lining.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,4,The claim that every bad situation contains something good cannot be objectively proven true or false as it depends on subjective interpretation. I am very confident because its optimism is inherently evaluative rather than testable.,social,4,"It concerns human perceptions of adversity and hope rather than measurable meteorological optics. I am very confident because the intended meaning is about human experience, not physics.",figure of speech,4,It is a well-known proverb using clouds and silver as a metaphor for troubles and hidden benefits. I am very confident because it does not mean literal meteorological silver edges.,normative,3,It expresses an optimistic value judgment and belief about how to view adversity rather than a testable scientific regularity. I am somewhat confident because it is phrased as universal but functions as a value.,knowledge,3,It states a piece of folk wisdom observation about life rather than showing explicit logical steps to a conclusion. I am somewhat confident because no premises and inference are presented.,everyday,3,People regularly encounter disappointments and setbacks where they look for positives in ordinary life. I am somewhat confident because the metaphor is grounded in common daily experience.,1,It is a widely shared piece of folk wisdom used to encourage optimism in everyday adversity.
334f2a61c23b4e81b21c84212901c0717828465fce89bccaeb9a14a233b72e90:1,13,Birds of a feather flock together.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"The tendency for similar birds and people to group can be empirically observed and tested, so it is demonstrable. I am somewhat confident because the proverb is vague but captures a verifiable regularity.",social,3,"In common use the proverb is about human social grouping by similarity, not ornithology. I am somewhat confident because the literal birds reading is physical, but the intended meaning is social.",figure of speech,4,"This is a classic proverb that uses birds metaphorically to describe people. I am very confident because it is textbook aphorism, not literal ornithology.",positive,3,"It describes an empirical regularity that similar individuals associate, rather than prescribing what should happen. I am somewhat confident because proverbs can be used judgmentally, but this is primarily descriptive.",knowledge,3,It states a generalized observation about the world without showing logical derivation. I am somewhat confident because it summarizes experience rather than presenting an argument.,everyday,4,People can directly observe flocks of similar birds and friend groups in daily life. I am very confident because this homophily is commonly encountered.,1,It is a widely shared proverb expressing everyday folk wisdom about homophily that most people learn through ordinary experience.
bcde5f98d6e04a4d7d9644a74344aded5515553c0624cf5ab8e4d0ad6ec699a7:1,17,"Red sky at night, sailors' delight.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"The correlation between a red sunset and subsequent fair weather can be tested against weather records, making it objectively verifiable. I am only somewhat confident because the word 'delight' adds subjective emotion.",physical,3,The statement is ultimately about atmospheric optics and weather patterns governed by natural rules. I am somewhat confident because it frames the outcome in terms of human feeling.,figure of speech,4,It is a rhyming proverbial aphorism with poetic compression rather than plain descriptive language. This form is a textbook example of a figure of speech.,positive,3,It asserts an empirical regularity that red evening skies predict good sailing conditions. I am somewhat confident because 'delight' sounds evaluative but does not prescribe a norm.,reasoning,3,It combines the observation of a red sky with folk meteorological logic to infer a future conclusion about sailing. I am somewhat confident because it could also be read as stored observation alone.,everyday,4,Observing sunset colors is a common ordinary experience accessible without special instruments or theory. The prediction is meant for everyday practical use.,1,"It is widely shared traditional folk wisdom used by ordinary people to anticipate weather, a hallmark of common sense."
926db57c52befec817710c81a33e030f050b5fccff818871a3288f2f46620317:1,21,"Birds of a feather flock together, therefore similar people form alliances.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"The claim that similar people form alliances can be empirically tested through observation, making it demonstrable. I am somewhat confident because 'alliances' is vague and the generalization has exceptions.",social,4,"The conclusion is about human grouping and alliances, which are intrinsically human social behaviors. I am very confident because it concerns social experience, not physics or biology alone.",figure of speech,4,It uses the proverb 'Birds of a feather flock together' metaphorically to describe people. I am very confident as this is a classic aphorism.,positive,4,It describes an observed regularity about what happens rather than what should happen. I am very confident because there is no value judgment or prescription.,reasoning,4,The word 'therefore' explicitly derives a conclusion about people from the bird premise by analogy. I am very confident given this clear inferential structure.,everyday,3,People can routinely observe similar friends clustering and birds flocking in ordinary life. I am somewhat confident because as a general rule it also goes beyond single personal encounters.,1,This is a widely shared proverbial observation about homophily that most people intuitively accept from everyday experience.
8d802bcb0899a2b36d250dd044079f272a9cf89eaedda53174ba3c8e3856129d:1,18,The straw that broke the camel's back.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,The underlying claim that accumulated small loads can cause a final small addition to trigger collapse is empirically testable. I am somewhat confident because the phrase alone is incomplete and requires metaphorical interpretation.,social,3,"Although it uses physical imagery of weight and breaking, its typical use refers to human tolerance, frustration, and social situations. I am somewhat confident because the literal physical reading is possible but secondary to idiomatic use.",figure of speech,4,It is a well-known idiom using hyperbole since a single straw cannot literally break a camel's back. I am very confident because its non-literal meaning is lexicalized and widely recognized.,positive,3,It describes an empirical regularity about thresholds and cumulative causation rather than prescribing what ought to be. I am somewhat confident because applied uses can carry evaluative overtones about tolerance.,knowledge,2,It encapsulates an observation about the world as a compact aphorism rather than displaying explicit premises and logical inference. I am somewhat unconfident because attributing the break to the last straw also involves causal inference.,everyday,4,People commonly experience and recognize situations where a small final annoyance triggers an outburst after buildup. I am very confident because this pattern is directly observable in ordinary daily life.,1,It expresses widely shared folk understanding that small cumulative stresses have limits and a final minor event can trigger failure.
8d0102c4a19d8901027075e6cab47fd07360a478fe3d277e8707c9b75363b80d:1,20,March comes in like a lion and out like a lamb.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"It makes a testable claim that early March weather is harsh and late March is mild, which could be checked with meteorological data. Confidence is moderate because lion/lamb are metaphorical and need interpretation to operationalize.",physical,4,"It refers to weather patterns, an objective natural phenomenon measurable by meteorology. Very confident because it is not about human beliefs, preferences, or socially constructed rules.",figure of speech,4,"Lion and lamb are metaphors for stormy versus calm weather, and March does not literally come in or go out. Very confident because this is a classic idiomatic proverb.",positive,3,"It asserts an empirical regularity about how March weather typically behaves, not how it should behave. Somewhat confident because as folk wisdom it is belief-like, but its form is descriptive.",knowledge,3,It states a folk observation about the world rather than presenting premises combined by logic into a conclusion. Somewhat confident because it encodes observed regularity without explicit reasoning steps.,everyday,4,People in temperate climates can directly experience blustery early March and milder late March in ordinary life. Very confident because it concerns common seasonal experience.,1,It is a widely shared folk proverb summarizing common seasonal weather experience passed down through everyday culture.
7855af6de05cfa13327ee0b6f7d62d03ff68c1598bf2d62201bf74b7027fbd43:1,22,"A stitch in time saves nine, therefore address issues promptly.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,3,"The advice that prompt action is better expresses a value judgment that cannot be proven objectively true or false. I am somewhat confident because early repair can be measured, but the prescriptive claim remains subjective.",social,3,The statement prescribes human behavior and reflects a socially shared preference for promptness rather than a purely natural law. I am somewhat confident because the sewing example has physical roots but the thrust is human norms.,figure of speech,4,"'A stitch in time saves nine' is a classic aphorism using metaphor and hyperbole, not a literal count of nine stitches. I am very confident in this obvious idiomatic usage.",normative,4,"The phrase 'therefore address issues promptly' tells people what they should do, expressing a value and norm. I am very confident because it is prescriptive rather than purely descriptive.",reasoning,4,The use of 'therefore' derives a practical conclusion from the proverbial premise via logic. I am very confident because the structure explicitly presents inference.,everyday,4,"People routinely encounter small problems like tears, leaks, or tasks that worsen if delayed. I am very confident this reflects ordinary experience.",1,It is a widely known proverb capturing shared practical wisdom that acting early prevents bigger trouble.
6f9bf107372e2235ac7586c99fcaf991c323389084b4a22d5aad0f927aab98fb:1,23,"The early bird catches the worm, therefore success requires early action.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,3,The claim that success requires early action cannot be objectively proven true or false because success is vague and counterexamples exist. I am somewhat confident because the bird premise is observable but the universal requirement is subjective.,social,3,"The statement is ultimately about human success, which is a socially constructed concept involving values and preferences. I am somewhat confident because the bird-worm premise is biological but the conclusion is social.",figure of speech,4,"The early bird catches the worm is a well-known proverb and metaphor for promptness, not just ornithology. I am very confident because it is a textbook aphorism.",normative,3,"It prescribes early action as necessary for success, expressing a value judgment rather than a testable regularity. I am somewhat confident because requires blends description with prescription.",reasoning,4,The use of therefore explicitly derives a general conclusion about success from the bird premise. I am very confident this structure matches reasoning rather than simple observation.,everyday,3,"People routinely encounter situations where being early helps, such as queues or opportunities. I am somewhat confident because success in general is broad but grounded in ordinary experience.",1,It expresses widely shared practical wisdom that acting promptly improves chances of success.
cfdf94aa71b602f9409a41ee4ffa75b374b76a7cf7b6fc73c6528c3a5c831586:1,24,"Don't put all eggs in one basket, therefore avoid concentrating resources.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,4,The statement gives prescriptive advice about resource allocation that depends on risk preferences and cannot be proven objectively true or false. I am very confident because imperatives are inherently subjective.,social,3,"It concerns human decisions about managing resources and risk rather than a measurable physical law. I am somewhat confident because while eggs breaking is physical, the advice targets socially constructed economic behavior.",figure of speech,4,"Don't put all eggs in one basket is a classic idiom and metaphor for diversification, not literal advice about eggs. I am very confident because it is a widely recognized aphorism.",normative,4,It prescribes what one should do with don't and avoid rather than describing an empirical regularity. I am very confident in this normative judgment reading.,reasoning,4,The use of therefore explicitly derives avoid concentrating resources as a conclusion from the proverbial premise. I am very confident because the inferential structure is explicit.,everyday,4,"The risk of losing everything if one container fails can be directly experienced in ordinary life with eggs, shopping, or savings. I am very confident because it reflects learnable everyday experience, not specialized theory.",1,It is a widely shared proverb expressing practical wisdom about spreading risk that most adults recognize as common sense.
f393303cac737b783ebf3c9bd1b76619f81d2c884ac75c917c711ffc98667582:1,19,Like water off a duck's back.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,fact,3,"The claim that water beads and runs off a duck's oiled feathers is objectively testable independent of opinion. I am somewhat confident because the phrase is a fragment simile, but its core content is verifiable.",physical,4,"It refers to water and feather water-repellency, which is explained by biology and physics and measurable empirically. I am very confident because no human beliefs or social rules are referenced.",figure of speech,4,The 'Like...' construction is a classic simile and widely recognized idiom for non-stick or unaffectedness. I am very confident because its non-literal comparative form is unmistakable.,positive,3,"It describes an empirical regularity in the world rather than prescribing what ought to be valued. I am somewhat confident because as a fragment it asserts rather than argues, but does not express a norm.",knowledge,4,It presents an observation about the world without combining premises through logic to derive a new conclusion. I am very confident because there is no explicit reasoning structure present.,everyday,3,"People could observe ducks shedding water or hear the idiom in ordinary conversation and daily life. I am somewhat confident because direct duck encounters vary, but the situation is familiar and concrete.",1,It reflects widely shared everyday observation of ducks and the familiar metaphor for being unaffected.
e5421f88a3811192f51107ee36a0770d522f715b6f5b7685643b3a568d0fd8f8:1,26,"A friend in need is a friend indeed, therefore true friends offer help.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,4,Whether someone counts as a 'true friend' and must offer help depends on subjective values and cannot be objectively proven true or false. I am very confident because no empirical test can settle the definition.,social,4,"The statement concerns friendship and helping expectations, which are human-constructed social relations, not physical laws. I am very confident because it clearly falls under beliefs governing human experience.",figure of speech,4,The opening clause is a well-known proverb/aphorism that plays on words rather than plain literal description. I am very confident because it matches the definition's example of an aphorism.,normative,3,"It expresses a social norm about how true friends should behave rather than a testable empirical regularity. I am somewhat confident because it could be read descriptively, but the evaluative 'true' makes it normative.",reasoning,4,The word 'therefore' explicitly draws a conclusion from the proverb as a premise. I am very confident because the logical connective signals reasoning rather than mere observation.,everyday,4,Needing help and observing friends' responses are common ordinary experiences. I am very confident because almost anyone could encounter this situation in daily life.,1,It is a widely shared proverbial belief about friendship that most people learn through everyday social life.
4bdea421952d03b55807fd2bfa065c6a3e86972f6ddd889e892861b8d344f8a0:1,25,"When in Rome do as Romans, therefore conform to cultural practices.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",x-ai/grok-4.6,meta/muse-spark-1.3,opinion,4,"It prescribes that one should conform rather than stating a verifiable fact, so it is inherently subjective and I am very confident.",social,4,"It is about cultural practices and conformity, which are socially constructed human norms, so I am very confident.",figure of speech,4,"""When in Rome do as Romans"" is a well-known aphorism where Rome stands for any foreign place, so I am very confident.",normative,4,"It issues a value judgment about how one ought to behave, not an empirical regularity, so I am very confident.",reasoning,4,"The word ""therefore"" explicitly derives a conclusion from the proverb premise, so I am very confident it is reasoning.",everyday,4,"Adapting to local customs while visiting or living elsewhere is a common ordinary experience, so I am very confident.",1,It expresses widely shared practical wisdom about respecting local customs when traveling.
