source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
21b4eaf1308cbc696fb73c6125b9ff03569816f2c037b2209f3bca488b60b736:1,14,"Because dry forests become tinderboxes, unchecked spark flurries inevitably birth raging infernos.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,3,"The statement makes a causal claim about physical events (dry forests, sparks, fires) that can in principle be tested against empirical evidence. Although exaggerated with 'inevitably', it is still a factual assertion rather than a pure subjective opinion.",physical,4,"The statement refers to natural phenomena such as dry forests, sparks, and fire behavior, which are objective features of the physical world. It does not involve social beliefs or conventions.",figure of speech,4,"The phrases 'tinderboxes', 'spark flurries', and 'birth raging infernos' are metaphorical and hyperbolic, not literal descriptions. The statement uses vivid figurative language to convey a causal idea.",positive,4,The statement describes an empirical regularity or causal mechanism about fire spread rather than making a value judgment or prescribing how things should be. It is a positive claim about how the world works.,reasoning,3,The statement presents a conclusion ('unchecked spark flurries inevitably birth raging infernos') derived from a premise ('dry forests become tinderboxes'). It combines background knowledge about flammability with a logical inference.,everyday,3,"The scenario involves familiar elements like dry forests, sparks, and fires that people can encounter or imagine in ordinary experience. It is not an abstract mathematical or philosophical regularity.",1,"The statement reflects a common-sense understanding that dry forests are highly flammable and that sparks can start fires, even if the 'inevitably' is an exaggeration."
85de87f243e8b1844dbaf05696c1b902e8b0671473afb1e459a05a369b3830fe:1,13,"Since vacuum is a hungry void, unsealed atmospheric pressure instantly crushes hollow drums.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,3,"The core claim about atmospheric pressure crushing hollow drums is an empirical physical claim that can be tested, even if it is false or framed metaphorically.",physical,4,"The statement concerns vacuum, atmospheric pressure, and mechanical forces, which are objective physical phenomena.",figure of speech,4,"""Vacuum is a hungry void"" personifies vacuum, which is a clear metaphor rather than literal language.",positive,4,It describes a purported physical regularity or mechanism rather than making a value judgment or social prescription.,reasoning,3,"The statement uses ""Since"" to present a conclusion drawn from a premise, indicating a reasoning structure rather than a simple observation.",abstract,3,"The behavior of vacuum and atmospheric pressure on hollow drums is a scientific abstraction, not a typical everyday experience.",0,"The statement relies on an anthropomorphic metaphor and an incorrect physical claim; common sense would not treat vacuum as a hungry void, and unsealed containers are not crushed by atmospheric pressure because internal and external pressures equalize."
47b56f566cad7a1168dc3125bd6aa0d07cb1143ee4f650611bd048646c275c65:1,16,"Because gravity anchors all matter, throwing stones heavenward guarantees their swift return.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,3,"The core claim that thrown stones fall back to Earth is empirically testable and grounded in gravity, though the wording uses imprecise terms like ""swift"" and ""anchors.""",physical,4,"It refers to gravity and the motion of matter, which are objective features of the physical world described by natural laws.",figure of speech,3,"The phrase ""gravity anchors all matter"" is metaphorical, and the overall sentence has a stylized, aphoristic quality rather than plain literal wording.",positive,4,It describes an empirical regularity about objects falling under gravity rather than making a value judgment or stating a social norm.,reasoning,4,"The statement gives a causal premise about gravity and draws a conclusion that thrown stones will return, which is a reasoning structure.",everyday,4,It concerns a familiar everyday situation: throwing a stone upward and seeing it fall back down.,1,It reflects ordinary intuitive physics: people commonly understand that objects thrown upward tend to fall back to the ground.
4d4ba10540c4aeafa40c91daeada462c2af0cb0d1a0425ea3e481b9e3b34158e:1,9,"As rust silently devours unpainted iron, unprotected structures gradually surrender their strength.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,4,"The core claim that rust corrodes unpainted iron and weakens structures is empirically demonstrable by materials science, even though the wording is figurative. I am very confident it is a fact.",physical,4,"It describes chemical corrosion and loss of structural strength, which are objective physical and engineering processes. I am very confident.",figure of speech,4,"The words 'devours' and 'surrender' personify rust and structures, so the sentence is not literal. I am very confident it is a figure of speech.",positive,4,It states what happens to rusting iron and structures rather than prescribing values or norms. I am very confident.,knowledge,3,It expresses a general observation about the world—rust weakens iron structures—rather than laying out an explicit reasoning argument. I am somewhat confident because it also implies a causal conclusion.,everyday,3,"The statement concerns a familiar physical phenomenon—rusting iron and its effect on structures—that people can encounter or infer in ordinary life. I am somewhat confident because the phrasing is general, but the content is everyday.",1,"The statement expresses a widely shared physical-world understanding that rust corrodes iron and can weaken structures, which is part of everyday common sense."
9cebbfde88d34b01d6c6ab490a0779502f6fdd098bac09b57d42a52f6e7c1ec9:1,17,"Since predators keep herbivore appetites caged, top carnivores naturally stabilize planetary ecosystems.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,3,"The statement makes an empirical ecological claim that can in principle be tested against evidence about predator-prey dynamics and ecosystem stability. The broad wording makes it less precise, so confidence is somewhat high rather than absolute.",physical,4,"It refers to biological and ecological processes involving predators, herbivores, and ecosystems, which are natural-world phenomena. These can be studied empirically by ecology and biology.",figure of speech,4,"The phrase 'keep herbivore appetites caged' is metaphorical rather than literal, since appetites are not literally put in cages. The overall claim also uses somewhat figurative, sweeping language.",positive,4,"It describes how ecosystems supposedly function rather than prescribing what should be valued or done. The word 'stabilize' is used descriptively, not as a moral or normative judgment.",reasoning,4,"The statement explicitly draws a conclusion from a premise, signaled by 'Since predators keep herbivore appetites caged.' Thus it presents an inference rather than a bare observation.",abstract,4,"It concerns large-scale ecological regularities, such as top-carnivore effects on planetary ecosystems, which are not directly observable through ordinary individual experience. This is a scientific abstraction rather than an everyday situation.",0,"The statement is a broad ecological claim about trophic cascades and ecosystem stabilization, not a basic everyday judgment. It requires scientific reasoning and evidence rather than ordinary common sense."
9d2bf5b281fcc9a7105a0f46df04d5e2d1163d66dada5d32a2140cd648bc6717:1,18,"Because black surfaces swallow light hungrily, dark vehicles naturally bake in intense sunshine.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,4,"The core claim that dark surfaces absorb more sunlight and thus heat up more is empirically testable, even if the wording is colorful. I am very confident this is a fact rather than a subjective opinion.",physical,4,"It concerns light absorption, energy transfer, and heating of materials, which are objective physical processes. I am very confident this is a physical claim.",figure of speech,4,"The phrase 'swallow light hungrily' personifies black surfaces, and 'bake' is a metaphor for heating, so the statement uses figurative language. I am very confident about this classification.",positive,4,"The statement describes an empirical regularity about how dark surfaces behave in sunlight, not a value judgment or norm. I am very confident it is positive.",reasoning,3,"It combines the observation that black surfaces absorb light with a causal inference that dark vehicles become hot, so it is reasoning from knowledge. I am somewhat confident, since the underlying observation could also be seen as knowledge.",everyday,4,"People commonly experience dark cars feeling hotter in the sun, so the statement is about ordinary everyday situations. I am very confident it is everyday rather than abstract.",1,"This is a familiar everyday inference that dark objects heat up more in sunlight, matching common sense."
40b5d92b2e3b83e0f5d4861c5a19113925a15886210d3d2f062b07d55079b7ba:1,15,"Since salt poisons cellular thirst, drinking sea water inevitably accelerates bodily dehydration.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,4,The claim describes an objective physiological effect of seawater on hydration that can be tested and shown correct or incorrect. It does not depend on subjective opinion.,physical,4,"It concerns biological and chemical processes such as salt load and water balance in the body, which are natural phenomena measurable by physiology.",figure of speech,4,"The phrase 'salt poisons cellular thirst' personifies cells as thirsting and treats salt metaphorically as a poison, so it is not plain literal language.",positive,4,It asserts an empirical causal regularity about seawater and dehydration rather than making a value judgment or prescribing behavior.,reasoning,3,"The 'Since...' structure presents a premise and draws the conclusion that drinking seawater accelerates dehydration, so it is an inferential claim.",abstract,3,The claim about cellular salt and water balance is a physiological regularity not directly observable or derivable solely from ordinary individual experience.,0,It is a scientific/physiological claim about salt and dehydration rather than a basic everyday judgment; the stated mechanism is abstract and not common-sense intuition.
6e767be53dde3ea251e7e691f16e31f636c4fb32945abe78fc0c0adfb164143f:1,20,"Because biological clocks march forward relentlessly, continuous cellular stress guarantees accelerated bodily decay.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,3,"The claim is an empirical biological assertion about stress and bodily decay that can in principle be tested, though its absolute 'guarantees' wording is scientifically dubious. I am fairly confident it is not inherently subjective.",physical,4,"It refers to biological clocks, cellular stress, and bodily decay, which are natural biological processes. These can be studied empirically and are not primarily social constructions.",figure of speech,4,"The phrase 'biological clocks march forward relentlessly' personifies clocks and uses metaphor; the statement as a whole is not plain literal language. The second clause is more literal, but the first makes the overall statement figurative.",positive,4,"It asserts an empirical causal regularity rather than a value judgment or social norm. Even if the claim is false or overstated, it is positive in form.",reasoning,3,It uses a 'because' structure to draw a conclusion from a premise about biological clocks and cellular stress. Thus it presents reasoning rather than a bare observation.,abstract,4,"Cellular stress, biological clocks, and accelerated bodily decay at the cellular level are scientific abstractions not directly observable in ordinary individual experience. The conclusion requires theoretical or biological generalization beyond everyday encounters.",0,"The statement is a scientific-sounding causal claim with an exaggerated guarantee and metaphorical wording, not a basic everyday judgment people rely on in ordinary life. Common sense might link stress and aging loosely, but this precise guaranteed cellular-decay claim is not common sense."
56c7f4d0c273cdc64c4ca27e32094c7331b97d69cfe0a54895b9b9c3a84e1d2e:1,19,"Since oil and water wage chemical war, mechanical mixing never produces true unity.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,opinion,3,"The statement uses subjective and metaphorical terms like 'wage chemical war' and 'true unity,' which are not objectively verifiable as stated.",physical,4,"It refers to the chemical immiscibility of oil and water, which is a physical phenomenon that can be observed and explained by chemistry.",figure of speech,4,"The phrase 'wage chemical war' personifies oil and water, and 'true unity' is metaphorical, so the language is not literal.",positive,3,"It describes an empirical regularity about oil and water mixing rather than making a value judgment, despite the figurative phrasing.",reasoning,3,"It presents a conclusion ('mechanical mixing never produces true unity') based on a premise about oil and water's antagonism, forming a reasoning structure.",everyday,3,"The immiscibility of oil and water is a common everyday experience, such as when separating salad dressing, even though the wording is abstract.",1,The underlying idea that oil and water do not truly mix is a common-sense observation from everyday life.
5eaac69ec7a84947fea7434afd0546a9524707a9654df3f1dc6f48764b09dae3:1,22,"Heavy vehicles cause severe road degradation, therefore city councils should restrict freight transport.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,opinion,3,"The statement includes a policy recommendation ('should restrict'), which cannot be objectively proven true or false, even though its causal premise is factual. Overall it expresses a value-laden opinion.",social,3,"The recommendation concerns city council policy and restrictions on freight transport, which are social and institutional rules. Although road degradation is physical, the statement's conclusion is social.",literal language,4,"It uses plain, ordinary wording and does not contain metaphor, hyperbole, or other figurative expression.",normative,4,"The conclusion says what city councils 'should' do, making it a value or policy judgment rather than a purely empirical description.",reasoning,4,"The statement provides a premise and uses 'therefore' to draw a conclusion, so it is an argument rather than a simple observation.",everyday,3,"It deals with roads, heavy vehicles, and local policy decisions that people can encounter or discuss in ordinary civic life. It is not an esoteric scientific abstraction.",1,"The statement relies on a widely shared everyday causal observation about heavy vehicles and road damage and a familiar practical inference about regulating traffic. Thus it is an example of common-sense reasoning, even though the policy recommendation is normative."
836dc794d6dc11ce9b52019322e0a5ad835ee94a93c3ecb6bd786c3126e2913a:1,23,"Polluted water harms mammalian physiology, so governments must prioritize clean river protection.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,opinion,3,"The statement includes the normative claim that governments must prioritize clean river protection, which is a value judgment rather than an objectively verifiable fact, though its premise is factual.",social,4,"Although the harm to mammalian physiology is biological, the overall claim directs government priorities and river protection policy, which are social and political matters.",literal language,4,"The wording is plain and directly states a causal claim followed by a policy recommendation, with no metaphor or figurative expression.",normative,4,"'Must prioritize' expresses a value-based prescription about what governments ought to do, not merely a positive description of what is.",reasoning,3,"The statement uses 'so' to infer a policy conclusion from an empirical premise, so it is an argument or reasoning rather than a bare observation.",abstract,3,"It refers to generalized biological harm and a broad government policy priority, which go beyond a single individual's ordinary, direct experience.",0,"The premise that polluted water harms mammals is common-sense, but the conclusion that governments must prioritize clean river protection is a normative policy judgment that is not universally shared common sense."
043a338ffc013ed917458fceaf4795d7e2c7436192dbdfe222302538341d6910:1,21,"Because extreme heat strains human biology, societies ought to redesign urban infrastructure.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,opinion,4,"The statement's central claim is an 'ought' prescription about how societies should act, which is normative and not objectively demonstrable as true or false.",social,4,"Although it cites a biological effect of heat, the overall claim concerns societal choices and urban infrastructure, which are social and political matters.",literal language,4,"The sentence uses ordinary, direct wording; 'strains' and 'redesign' are being used in their standard senses rather than as metaphors or idioms.",normative,4,The word 'ought' explicitly expresses a value judgment or recommendation about what societies should do.,reasoning,4,"The statement presents a conclusion ('societies ought to...') drawn from a premise about heat straining human biology, so it is an argument or reasoning.",abstract,3,"Extreme heat and infrastructure are familiar, but the conclusion is a broad societal policy prescription that cannot be arrived at solely through individual everyday experience.",0,It is a normative policy argument rather than a basic everyday judgment; the recommendation to redesign urban infrastructure requires reasoning and values beyond common-sense observation.
689c63f29017dd27ea100dc5c34d72a4db0776bb3fed3e9c4ac8cbf32d63e4d2:1,12,"Because ice floats like a cork, freezing lakes protect deep underwater life.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,fact,4,"The statement describes a verifiable physical phenomenon: ice floats and lakes freeze from the top, allowing life below to survive. It can be tested and is not subjective.",physical,4,"It concerns the density of ice, water's anomalous expansion, and biological survival in lakes, all governed by natural laws. It has no social component.",figure of speech,4,"The phrase 'like a cork' is a simile comparing ice to a cork, which is a figure of speech. The statement is not purely literal.",positive,4,"It describes an empirical regularity in nature, not a value judgment or norm. It states how the world is.",reasoning,4,"It presents a conclusion ('freezing lakes protect deep underwater life') derived from a cause ('ice floats like a cork'), which is reasoning. It is not a mere observation.",abstract,3,"The conclusion about protection of deep underwater life is a scientific inference that cannot be directly observed or arrived at solely through individual experience. It is an abstract regularity, though freezing lakes themselves are everyday phenomena.",0,"It is a scientific causal explanation requiring knowledge of water's density anomaly and insulation, rather than a basic everyday practical intuition. Thus it is not an example of human common sense."
dec25476b371872aa349afbc04dc2f073c18658b94b67cdce6f6aa74838e60f4:1,25,"Fossil fuel emissions trap heat globally, hence nations should switch to renewable energy.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash,deepseek/deepseek-v4.1-flash,opinion,4,"The first clause is a scientific factual claim, but the whole statement concludes with a policy recommendation using 'should,' which is a value judgment rather than an objectively verifiable fact.",social,4,"Although the premise refers to a physical climate process, the statement's main recommendation concerns social and political decisions about national energy policy.",literal language,3,"The statement uses ordinary, direct wording; 'trap heat' is a conventional scientific shorthand rather than an obvious metaphor or aphorism.",normative,4,"The word 'should' expresses a judgment about what nations ought to do, making the statement normative rather than purely descriptive.",reasoning,4,"The statement presents a conclusion derived from an empirical premise and a normative inference, explicitly signaled by 'hence.'",abstract,4,Global heat trapping and national energy transitions are large-scale scientific and policy matters that cannot be observed or concluded solely from ordinary individual experience.,0,This is not an example of basic human common sense because it requires specialized climate science and a normative policy judgment rather than ordinary everyday practical reasoning.
