source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
4ca6eb8403449ff96e326a5defa2fd2dec0751cc27f2e5d1b8867107281fc640:1,26,"Censorship blocks correction, so public errors can grow roots.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,fact,3,"The statement makes a testable causal claim—that censorship impedes the correction of public errors—which could in principle be empirically demonstrated or refuted. It is not inherently subjective like a preference or value judgment, so I lean fact with moderate confidence.",social,4,"Censorship, correction, and public errors are all human institutions, beliefs, and socially constructed practices, not phenomena describable by physics or natural law. The statement is entirely about social dynamics.",figure of speech,4,The phrase 'grow roots' is a metaphor: errors are not plants and cannot literally root themselves. The statement functions as an aphorism with figurative imagery.,positive,3,"The statement describes a purported empirical regularity (censorship leads to persistent public errors) rather than prescribing what ought to be the case. While it may carry an implicit critical tone, no value judgment or norm is explicitly expressed.",reasoning,4,"The statement combines a piece of knowledge ('censorship blocks correction') with logical inference, signaled by 'so,' to reach a conclusion about public errors becoming entrenched. It is explicitly structured as an argument, not a bare observation.",abstract,3,"While individuals may encounter censorship or misinformation, the claim is a general societal-level regularity about how censorship systemically entrenches public errors. Such a broad causal pattern is not one a person could establish solely through ordinary personal experience.",1,"This is a widely shared piece of folk wisdom: people intuitively understand that suppressing open discussion prevents mistakes from being corrected and allows false beliefs to spread and persist, making it an example of human common sense about social dynamics."
b3f2550038551f18ce8a343157cd5c559399ef19ed7e8f493e8db02c80a00bc0:1,73,"Space is nearly empty, so sound lacks a highway between planets.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,fact,4,"The claim that space is nearly empty (a near-vacuum) and that sound cannot travel between planets is empirically verifiable through physics, independent of anyone's opinion. The 'nearly' qualifier is also accurate, since space does contain sparse particles.",physical,4,"The statement concerns the density of space and the physical requirement of a medium for sound propagation, both of which are objective features of the world governed by physics. It has no connection to human beliefs, preferences, or social constructs.",figure of speech,4,"The word 'highway' is a metaphor, since sound does not literally use roads; it figuratively denotes a physical medium through which sound waves can travel. The rest of the statement is literal, but the metaphorical 'highway' makes the overall statement figurative.",positive,4,"The statement describes an empirical regularity about how the physical world works, namely that sound cannot propagate through the vacuum of space. It makes no value judgment, prescription, or appeal to social convention.",reasoning,3,"The connective 'so' signals an inference: from the premise that space is nearly empty, combined with the principle that sound needs a medium, it derives the conclusion that sound cannot travel between planets. It is arguably also general knowledge, but its structure is primarily a logical deduction.",abstract,4,"People do not encounter interplanetary space or test sound transmission between planets in ordinary life, and the conclusion cannot be established through everyday personal experience. It depends on scientific regularities learned through physics rather than direct observation.",0,"While the fact that sound cannot travel through space is widely known, it is not common sense in the strict sense because it is a piece of scientific knowledge about conditions (a near-vacuum between planets) that people never experience firsthand; it must be learned through education rather than derived from ordinary everyday experience."
0f86e6ca5f8fa9cd767b769591943ea266ea62d1994c4b0f8ee0282724ef4976:1,53,"When eligibility depends only on need, ancestry cannot legitimately determine access.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,4,"The word 'legitimately' signals a value judgment about what should count as a valid basis for access, which cannot be demonstrated objectively true or false. It is an assertion about how things ought to be, not a verifiable fact.",social,4,"Eligibility, access, and legitimacy are socially constructed concepts defined by human rules and conventions, not measurable physical properties. The statement concerns how human institutions ought to operate.",literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or aphorism. Each term (eligibility, need, ancestry, access) means exactly what it says.",normative,4,"The claim that ancestry 'cannot legitimately' determine access is a judgment about legitimacy and fairness, not a description of an empirical regularity. It expresses a value or principle rather than an observable law.",reasoning,3,"The statement draws a conclusion from a premise (eligibility depends only on need) combined with a logical consistency principle (if need is the sole criterion, ancestry is irrelevant). The conditional structure makes it an inference rather than a mere observation.",abstract,3,"While eligibility decisions occur in everyday life, the statement articulates a general principle of fairness and rule consistency, not a specific situation an individual directly observes. It is a generalizable conclusion about how such rules must work.",1,"The statement reflects a widely shared intuitive principle of fairness: rules should be internally consistent, so if eligibility is defined solely by need, ancestry is irrelevant to access. Most people would grasp this logic without specialized knowledge."
45d0bf896983337d63fff52c3f6a34e484a7930f5c52b6b7825752cca1dc50fd:1,39,"Polarization rewards loyalty, so nuance becomes political baggage.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,3,"The claim that polarization rewards loyalty and turns nuance into a liability is an interpretive characterization of political dynamics that cannot be objectively demonstrated true or false. It is a perspective someone holds and wants others to accept, not a verifiable fact.",social,4,"The statement concerns political behavior, group loyalty, and perceptions—phenomena that are entirely products of human societies and institutions. Nothing here refers to measurable physical or natural properties of the world.",figure of speech,4,"The phrase 'nuance becomes political baggage' uses 'baggage' metaphorically, treating complexity as a burden one carries, and the aphoristic structure resembles a maxim. This figurative framing is central to the statement's meaning.",positive,3,The statement purports to describe how political environments actually work—an asserted empirical regularity—rather than expressing a judgment about what ought to be. It is descriptive even though the claimed regularity is debatable.,reasoning,3,"The word 'so' explicitly links an observation (polarization rewards loyalty) to an inferred consequence (nuance becomes a liability), presenting a conclusion drawn from a premise. This inferential structure makes it reasoning rather than a bare observation.",abstract,3,"While individuals may experience polarization personally, the statement is a broad generalization about systemic political dynamics that cannot be established through any single person's ordinary experience. It summarizes a societal-level pattern.",0,"This is a domain-specific political aphorism requiring contextual knowledge about polarization and partisan incentives, not a basic, widely shared intuitive truth that most people apply in everyday practical reasoning."
758f8997c81b7499bdd03b67e21592147e46413b0777f2963fcd24b50fc2545e:1,37,"National myths simplify history, so collective memory wears tinted glasses.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,3,"The claim that collective memory is systematically biased is an interpretive generalization about social phenomena that cannot be conclusively demonstrated or refuted, making it inherently subjective.",social,4,"National myths and collective memory are socially constructed beliefs and shared perceptions of human origin, not measurable physical or natural features.",figure of speech,4,"The phrase 'wears tinted glasses' is a metaphor for biased or distorted perception, not plain literal language.",positive,3,"The statement descriptively asserts how national myths and collective memory actually function, rather than prescribing how they ought to be, even though it carries a mildly critical tone.",reasoning,4,"The connective 'so' explicitly links a premise (myths simplify history) to a conclusion (memory is biased), presenting an inferred causal conclusion rather than a standalone observation.",abstract,3,"The statement generalizes about collective memory and national narratives, regularities that cannot be observed or confirmed solely through an individual's everyday experience.",1,"The underlying idea—that groups simplify and mythologize their past, leading to selective collective memory—is a widely shared piece of folk wisdom that most people would recognize without specialist knowledge, even though it is expressed abstractly."
9b3ed1d65160aa865a9deb631ee92f9442d32a9a9c6039ea24c8f63f6e663332:1,57,"If future generations have rights, current convenience alone cannot override those rights.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,4,"The statement is an ethical claim about rights and what should outweigh them, which cannot be demonstrated objectively correct or incorrect; it is inherently a matter of values. Even conditionally, it expresses a stance rather than a verifiable fact.",social,4,"Rights, convenience, and obligations to future generations are human-made social and moral constructs, not measurable physical or natural features of the world.",literal language,4,"The statement uses plain, ordinary wording with no metaphor, aphorism, or hyperbole; it means exactly what it says as a conditional claim.",normative,4,"The statement concerns rights, values, and what ought to take priority, making it a normative judgment rather than an empirical regularity or scientific law.",reasoning,3,"The statement draws a conclusion from a conditional premise: if future generations have rights, then logic dictates that mere convenience cannot override them. It is an inference rather than a standalone observation.",abstract,3,"While related to everyday choices like resource use, the statement is about the abstract concept of intergenerational rights, a philosophical conclusion not observable through individual experience alone.",1,"The statement expresses a widely shared intuitive moral principle—that the interests of others, including future people, should not be sacrificed for mere present convenience—which most humans grasp through ordinary moral reasoning without special training."
6732baa85f5c60ceef06f81d18857b709fd14e484c7f63864577b77ab11d7f0d:1,2,"Because justice should be blind, wealth should never buy a lighter verdict.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,4,"The statement is a moral claim about how justice ought to work, which cannot be demonstrated objectively true or false since it depends on values. It is a widely held opinion, but still inherently subjective.",social,4,"Justice, verdicts, and wealth are socially constructed concepts embedded in legal and economic institutions, not natural phenomena measurable by physics or biology.",figure of speech,4,"'Justice should be blind' is a well-known metaphor for impartiality (evoking the blindfolded Lady Justice), and 'buy a lighter verdict' figuratively describes influence over outcomes, so the statement is not plain literal language.",normative,4,"The statement uses 'should' to express a value judgment about how the legal system ought to behave, rather than describing any empirical regularity or scientific law.",reasoning,4,The word 'because' explicitly signals that a conclusion (wealth should never buy a lighter verdict) is derived by combining a premise (justice should be blind) with logical inference.,abstract,3,"The statement articulates a general principle about judicial fairness rather than a concrete situation a person directly encounters, and such a normative regularity cannot be established through individual experience alone.",1,"The idea that justice should be impartial and that wealth should not determine legal outcomes is a broadly shared intuitive moral norm that people grasp without specialized knowledge, making it an example of human common sense."
02870bd0542bf358cf767980d280f881d75ece4fe44fd38e1dcc7eacb46b19b4:1,27,"Inequality separates lives, so shared identity struggles to build bridges.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,3,"The statement is a sweeping, evaluative generalization about how inequality and identity interact in society, which cannot be conclusively demonstrated or refuted as phrased. It is a subjective claim someone might believe or assert rather than an objectively verifiable fact.",social,4,"Concepts like inequality, shared identity, and separation of lives are socially constructed human phenomena rooted in beliefs, perceptions, and social structures. Nothing here refers to measurable physical or natural features of the world.",figure of speech,4,"The phrase 'build bridges' is a metaphor for creating human connection, not literal bridge construction, and 'separates lives' is figurative as well. The statement works as an aphorism about social dynamics.",positive,3,"The statement describes a purported pattern in the world (inequality dividing people and hindering connection) rather than prescribing what ought to be. Although debatable, it is descriptive in nature, not a value judgment or command.",reasoning,3,"The word 'so' explicitly links a premise (inequality separates lives) to a conclusion (shared identity struggles to connect people), presenting an inference rather than a standalone observation. It combines assumed knowledge with causal logic.",abstract,3,"While individuals may encounter inequality in daily life, the statement asserts a broad societal-level regularity linking inequality, identity, and social cohesion. Such a general conclusion cannot be established solely through ordinary personal experience.",1,"The statement reflects a widely shared intuitive understanding of social life: that economic disparity divides people and makes mutual identification and connection harder, a view most people would recognize from ordinary social experience."
4cdaef85a97eb99d22fbeb8394df8c23202e48f94eb97228b3ce1197303695e9:1,63,"Greenhouse gases absorb outgoing heat, so adding them thickens Earth's thermal blanket.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,fact,4,"The claim that greenhouse gases absorb outgoing infrared radiation is empirically testable through physics and measurement, independent of anyone's opinion. While the blanket phrasing is figurative, the underlying assertion can be objectively demonstrated or refuted.",physical,4,"The statement describes radiative transfer and atmospheric physics, which are natural processes governed by physical laws. It involves no beliefs, preferences, or human-constructed rules.",figure of speech,3,"The phrase 'Earth's thermal blanket' is a well-known metaphor for the greenhouse effect, since there is no literal blanket. The first clause is fairly literal, but the metaphorical framing makes the overall statement figurative.",positive,4,"The statement describes an empirical regularity about how the atmosphere behaves, without expressing any value judgment or prescription about what should be done.",reasoning,3,"The word 'so' signals an inference: a known fact (gases absorb outgoing heat) is combined with logic to reach a conclusion (adding more gases strengthens the effect). It could be read as a single learned fact, but its structure presents a derived conclusion.",abstract,3,"No one can directly observe greenhouse gas molecules absorbing infrared radiation in ordinary life; this is a scientific regularity established through instruments and theory. Although climate is discussed in everyday conversation, the mechanism itself is beyond individual experience.",0,"This is specialized scientific knowledge about atmospheric physics rather than intuitive understanding gained from ordinary experience; the blanket metaphor is a teaching device, but the underlying claim cannot be arrived at without scientific instruction."
21472afcc1c6cf67f22e6bcb6433e840195197e5950889b91e7cdbdce5a62354:1,31,"Shared rituals connect generations, so tradition becomes a society's memory.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,3,"The claim is an interpretive assertion about what rituals and traditions 'do' for a society, and the metaphorical framing of tradition as memory cannot be demonstrated objectively true or false. It expresses a perspective someone holds rather than a verifiable fact.",social,4,"Rituals, traditions, generations, and collective memory are all socially constructed human phenomena, not measurable physical or natural features of the world.",figure of speech,4,A society cannot literally have a memory; saying 'tradition becomes a society's memory' is a metaphor that conveys the idea of cultural continuity and shared remembrance.,positive,3,"The statement describes a supposed regularity about how rituals and traditions function in society, rather than prescribing what should be or expressing a value judgment. Although it is metaphorical and hard to test, its intent is descriptive.",reasoning,4,"The word 'so' signals an inference: it takes the premise that shared rituals connect generations and draws the conclusion that tradition functions as society's memory, combining an observation with logic.",abstract,3,"While rituals themselves are everyday experiences, the claim generalizes about the role of tradition across an entire society, invoking collective memory as a societal-level regularity that cannot be observed or concluded from individual experience alone.",0,"This is a reflective, metaphorical aphorism about culture and collective memory rather than a practical, intuitive inference people rely on in ordinary situations, so it goes beyond typical common sense."
28dff25375242b73ff75fc9721cba651d2d38e265a5e969cd219612d20919463:1,105,"Since soil forms slowly, farmland protection should outweigh short-term gains from development.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,z-ai/glm-5.3-flash:batch,opinion,4,"The premise 'soil forms slowly' is a demonstrable fact, but the overall claim that protection 'should outweigh' development gains is a value judgment that cannot be objectively proven correct or incorrect.",social,3,"While the premise rests on a physical process (soil formation), the core of the statement is a judgment about human priorities and land-use policy, which belongs to human preferences and socially constructed values.",literal language,4,"The statement uses plain, direct language about soil, farmland, and development with no metaphor, hyperbole, or other figurative devices.",normative,4,"The word 'should' signals a prescriptive judgment about how priorities ought to be weighed, rather than a description of an empirical regularity.",reasoning,4,"The statement uses the 'since X, Y' structure to derive a conclusion by combining the knowledge that soil forms slowly with an implicit value about long-term benefit over short-term gain.",abstract,3,"Soil formation over long timescales is not directly observable in ordinary experience, and the statement expresses a general principle about resource tradeoffs rather than a specific situation an individual encounters.",1,"The statement reflects a widely shared practical understanding that slowly renewable natural resources like soil should not be sacrificed for quick profits, a long-term-versus-short-term tradeoff most people grasp without specialized knowledge."
