source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
8224a1255bd3b54161d01c4abf1eda301d1f362f747d8137dc11e70c4cd1d03b:1,151,Nanotechnology has applications in medicine.,,platform/published,anthropic/claude-opus-5.5:batch,fact,4,Whether nanotechnology is used in medicine can be verified through documented applications such as nanoparticle drug delivery and imaging agents. It does not depend on anyone's personal view.,physical,3,"The statement concerns engineered materials and their biological and medical effects, which fall within science and engineering. Medicine and technology application have a human dimension, so confidence is slightly reduced.",literal language,4,"The statement is plain and direct, with no metaphor, hyperbole, or other figurative device.",positive,4,It describes what is the case in the world rather than making a value judgment about what should be.,knowledge,4,It states an observation about the world without presenting a conclusion derived from premises.,abstract,3,"Most people do not directly observe nanotechnology in their daily lives, and knowing about its medical uses depends on specialized scientific reporting. Some people may hear about it in the news, so confidence is not maximal.",0,Knowing that nanotechnology has medical applications requires specialized scientific or technological awareness rather than knowledge most people gain from ordinary experience.
b87863726d480276bc58ad2c3df8965f68ef1eb41259a38007d0259c9e7376b7:1,697,Probability dances with fate in the casino of life.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,"The statement is a poetic, subjective view of life that cannot be objectively proven or disproven. Its metaphorical nature makes the classification very clear.",social,3,"It reflects a human philosophical outlook on life and fate rather than a measurable feature of the world. Probability is a mathematical concept, but here it is used within a culturally constructed framing, so some ambiguity remains.",figure of speech,4,"Probability cannot literally dance, and life is not literally a casino; the statement is built on personification and metaphor.",normative,3,"It expresses a belief or worldview about chance and destiny rather than an empirical regularity. It does not prescribe behavior, so it is not strongly normative, which lowers confidence slightly.",knowledge,3,It presents an observation-like claim about life without laying out premises leading to a conclusion. Its poetic form makes it somewhat unclear whether it fits either category well.,abstract,3,"It concerns abstract notions such as probability, fate and the overall nature of life rather than concrete everyday situations. Luck and chance are experienced in daily life, which adds some uncertainty.",0,"This is a poetic, philosophical metaphor rather than a practical, widely shared belief that most people would take as self-evident. It is not the kind of plain understanding that counts as common sense."
c7fe88656bf7c06aa9e71b4835ab9b44416090e859e96f9dc9d5fa36206c1709:1,668,Philosophical reflections offer deeper meaning to daily experiences.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,"Whether philosophical reflection adds 'deeper meaning' is inherently subjective and cannot be objectively demonstrated. Meaning is a personal valuation, so I am very confident.",social,4,"The statement concerns human perceptions, values, and meaning-making, which are intrinsically of human origin. Nothing in it refers to measurable physical features of the world.",literal language,3,"The statement is a plain assertion without an overt metaphor or hyperbole. 'Deeper meaning' is a common, somewhat figurative idiom, which slightly lowers my confidence.",normative,3,"It expresses a value judgment about the worth of philosophical reflection rather than an empirical regularity. It is phrased descriptively, however, so there is some ambiguity.",knowledge,3,"It is a direct claim about the world, not a conclusion derived by combining premises with logic. One could argue it implies a reasoned view, but no argument is presented.",everyday,2,"It explicitly concerns daily experiences, and people can personally encounter reflecting on life's meaning. However, the notion of philosophical meaning is somewhat abstract, so I am only somewhat unconfident.",0,"This is a particular value-laden viewpoint that many people might neither hold nor consider obvious, rather than a widely shared, practical piece of everyday knowledge."
f6e4b5d6d63990c2da4ca583066984848e3b8cb08efe0228ea85d2b5cd84caf4:1,144,Trees produce oxygen.,,platform/published,anthropic/claude-opus-5.5:batch,fact,4,"That trees release oxygen through photosynthesis can be verified scientifically, independent of anyone's opinion. It is well established, so confidence is high.",physical,4,"The statement describes a biological process, photosynthesis, which is an objective feature of the natural world. It has nothing to do with human social constructs.",literal language,4,"The statement is plain and means exactly what it says, with no metaphor or exaggeration.",positive,4,It describes an empirical regularity in nature rather than a value judgment or social norm.,knowledge,3,"It is a simple observation-based claim about the world, not a conclusion presented as the result of a logical argument. Confidence is slightly reduced because the claim was originally established through scientific inference.",abstract,2,"Oxygen production by trees cannot be directly observed through ordinary individual experience; it is learned through scientific study and education. However, people encounter trees daily and the idea is widely taught, so confidence is limited.",1,"Most people learn early in school that trees produce oxygen, and it is widely accepted general knowledge, making it an example of common sense."
083f172baf5b392e9245f868c31aa0b84fe6a5ab3017c0c91c54ecbfde277376:1,258,Algebra is the language translating reality into abstract whispers.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,"Describing algebra as translating reality into 'abstract whispers' is a poetic, subjective characterization that cannot be objectively verified. It expresses a personal view of what algebra is like.",physical,2,"The statement is about algebra, a branch of mathematics, and its relation to reality, which leans toward the physical category. However, framing mathematics as a 'language' could also be read as emphasizing its human-constructed nature, so confidence is limited.",figure of speech,4,"'Abstract whispers' is clearly a metaphor, and calling algebra a language translating reality is figurative. The statement does not mean exactly what it says.",normative,3,"The statement expresses an interpretive belief or value-laden view about the nature of algebra rather than an empirical regularity or law. It is not strictly prescriptive, though, which leaves some uncertainty.",knowledge,3,It presents a single characterization of algebra without combining premises and logic to reach a conclusion. It reads as an observation or claim rather than an argument.,abstract,3,"The claim concerns the philosophical nature of mathematics and its relation to reality, which cannot be established through ordinary individual experience. Many people do encounter algebra in school, however, which slightly lowers confidence.",0,"This is a poetic, philosophical characterization of algebra rather than a widely shared, practical understanding that ordinary people take for granted."
c4555da54bba5b8550dfe459bd2b6aa010074d6e2bce7aaad57d37bccf7ab88d:1,1136,Nature's complexity reveals intricate designs that inspire awe and curiosity.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,"Claims that nature's designs 'inspire awe and curiosity' describe subjective human reactions that cannot be objectively verified. This is clearly an evaluative sentiment, so confidence is high.",social,3,"Although the subject is nature, the core claim concerns human perceptions and emotional responses (awe, curiosity). The physical subject matter creates some ambiguity.",figure of speech,3,"Describing nature as having 'designs' that it 'reveals' personifies nature and uses metaphorical language. Some readers may take 'designs' as merely patterns, which leaves slight ambiguity.",normative,3,"The statement expresses a value-laden appreciation of nature rather than an empirical regularity or scientific law. It could be read as a descriptive claim about human reactions, hence moderate confidence.",knowledge,3,"It is a direct observation or assertion about nature and human responses, not a conclusion derived through explicit logical steps. The slight causal link ('reveals... that inspire') is not a real argument.",everyday,3,"People commonly encounter nature's intricacy, such as leaves, snowflakes and animals, and feel wonder in daily life. The broad term 'nature's complexity' hints at abstraction, so confidence is not maximal.",1,"Most people would readily agree that nature is complex and awe-inspiring, making this a widely shared, intuitive sentiment, though it is subjective."
5f5c0ddc0fc8ee72ff7d6eca434eacf11200d5879be4ef6f10e4328f59ab920f:1,597,"Metabolism is the fire burning within, fueling life's every action.",,platform/published,anthropic/claude-opus-5.5:batch,fact,2,"Under the metaphor lies a verifiable claim that metabolism releases the energy powering all biological activity. The poetic framing makes it harder to verify literally, so confidence is moderate.",physical,4,Metabolism is a biological and chemical process that can be measured empirically. It is not a socially constructed phenomenon.,figure of speech,4,Calling metabolism 'the fire burning within' is a clear metaphor. There is no literal fire inside the body.,positive,3,The statement describes how biology works rather than making a value judgment. Its poetic tone adds slight ambiguity.,knowledge,3,It states an observation about what metabolism does without presenting premises leading to a conclusion.,abstract,3,"Metabolism as a cellular energy process cannot be directly observed through ordinary individual experience; it comes from scientific study. People do feel hunger and energy, which adds some uncertainty.",0,"The idea that metabolism fuels all bodily actions comes from scientific education, and it is expressed through a poetic metaphor rather than a plain, widely shared everyday belief."
e4895460dd0d13d052c74d9438e0da187b2b21aba6c11d6b3530648b14acce0c:1,917,Washing hands removes germs and decreases illness risk.,,platform/published,anthropic/claude-opus-5.5:batch,fact,4,Whether handwashing removes germs and lowers illness risk can be empirically tested and has been well demonstrated by scientific studies. This is not a matter of personal opinion.,physical,4,The statement concerns biological processes: the removal of microorganisms and its effect on infection. These are measurable natural phenomena.,literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or other figurative device.",positive,3,"It describes an empirical cause-and-effect relationship rather than prescribing what people should do. It could imply a hygiene norm, which slightly lowers confidence.",knowledge,3,"It states a well-established observation about the world. The link from removing germs to reduced illness hints at a causal chain, but it is presented as a known fact rather than a derived conclusion.",everyday,3,"Handwashing is a routine daily activity, and people commonly encounter advice about its health benefits. However, germs are invisible and the illness-risk reduction is established statistically, which adds some abstraction.",1,"Most people widely know and accept that washing hands removes germs and helps prevent sickness, and they learn it from childhood without needing specialized expertise."
706296efb88a4982d0ebfa71ca38d94dc34c3b1712dfe47341bbf64e2680aeb7:1,365,Continental drift explains the gradual movement of Earth's continents.,,platform/published,anthropic/claude-opus-5.5:batch,fact,4,"Geological and geophysical evidence, such as GPS measurements and seafloor spreading, can check the claim that continents move gradually. It does not depend on anyone's personal view.",physical,4,"The statement concerns the physical movement of Earth's landmasses, which belongs to geology and physics. It can be measured empirically.",literal language,3,'Drift' is established scientific terminology here rather than a metaphor. Its figurative origins leave slight room for doubt.,positive,4,The statement describes a scientific theory about an empirical phenomenon. It makes no value judgment or reference to social norms.,knowledge,3,"The statement reports an established piece of scientific knowledge rather than presenting a conclusion derived through explicit logical steps. The word 'explains' hints at theory, which lowers confidence slightly.",abstract,4,Continental movement happens over millions of years and cannot be observed through individual everyday experience. Understanding it requires scientific instruments and theory.,0,"This is scientific knowledge learned through formal education, not something people infer from ordinary experience. Many people know it, but it is not intuitive common sense."
80dd760ae1ce88c580432ecf0ceedf66a55d35d5443f9a03f37bc3670e4192c2:1,563,"Lungs are the bellows, fueling the fire of metabolic processes.",,platform/published,anthropic/claude-opus-5.5:batch,fact,3,"Beneath the metaphor, the claim that lungs supply oxygen for cellular metabolism can be verified scientifically. Confidence is slightly reduced because the metaphorical framing adds some interpretive latitude.",physical,4,"The statement concerns biological organs and metabolic processes, which are objective features of the natural world.",figure of speech,4,"It uses a clear metaphor, comparing lungs to bellows and metabolism to fire, rather than describing the process literally.",positive,4,It describes how a physiological system works rather than making a value judgment or prescribing a norm.,knowledge,3,"It states an observation about the function of the lungs rather than deriving a conclusion from premises. Some analogical reasoning is implied, which keeps confidence from being maximal.",abstract,3,"Breathing is an everyday experience, but the link between respiration and metabolic combustion comes from scientific knowledge, not direct personal observation.",0,"Although most people know that breathing keeps us alive, the specific idea that lungs fuel metabolic processes relies on scientific understanding and is phrased metaphorically, so it is not typical common sense."
fce68065e03647326e403c05084747566a45607791f5af1038345469ca497690:1,899,Truth is the impossible mountain summited only by the worthy mind.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,The claim that truth is attainable only by 'worthy' minds is a subjective philosophical view that cannot be objectively demonstrated. The value-laden word 'worthy' makes it clearly subjective.,social,3,"It concerns human perceptions of truth, intellectual merit, and worthiness, which are human constructs rather than measurable features of the natural world. There is slight ambiguity because 'truth' could be read as an objective concept.",figure of speech,4,"It uses an extended metaphor comparing truth to a mountain that is summited, along with the paradoxical 'impossible' mountain that is nonetheless climbed. It is plainly not meant literally.",normative,4,It makes a value judgment about which minds are 'worthy' of reaching truth. It describes no empirical regularity or scientific law.,knowledge,3,"It is presented as a standalone assertion about the nature of truth, without premises or a logical chain leading to a conclusion. It could arguably imply reasoning, but no argument is explicitly given.",abstract,4,"The statement concerns the philosophical nature of truth and intellectual worthiness, which cannot be observed directly in ordinary experience. It is clearly an abstract proposition.",0,"This is a poetic, elitist philosophical aphorism rather than a widely shared, practical understanding that most people would accept as obvious. Its paradoxical and value-laden claim is not common sense."
d34f201921f7af8cd619b6b6a0c8b7ee4fa8f22ef2fceaea004b50cfb6a42562:1,282,A society's art mirrors its collective hopes and fears.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,3,"Whether art truly 'mirrors' collective hopes and fears is an interpretive claim that cannot be objectively proven or disproven. Some scholarship supports it, so I am somewhat confident rather than very confident.",social,4,"The statement concerns art, society, and collective emotions, all of which are of human origin. It clearly belongs in the social domain.",figure of speech,4,"'Mirrors' is a metaphor, since art does not literally reflect like a mirror. The metaphor is plain and central to the claim.",normative,2,"The statement expresses an interpretive belief about the cultural meaning of art rather than an empirical law. However, it is phrased descriptively, which lowers my confidence.",knowledge,3,It presents a general observation about art and society without laying out premises or logical steps toward a conclusion.,abstract,3,"The claim is about collective, society-wide patterns that cannot be observed through individual experience alone. People do encounter art every day, so I am not fully confident.",1,"Most people would readily accept the widely shared intuition that art reflects the concerns and aspirations of its culture, even though the claim is interpretive."
9398dc185377cde7cce621db39c22698298172018f9a6b81540e990e51803ecb:1,593,"Matter is composed of atoms, each consisting of protons, neutrons, and electrons.",,platform/published,anthropic/claude-opus-5.5:batch,fact,4,"The atomic composition of matter is empirically established by physics and chemistry and can be verified independently of anyone's opinion. A minor caveat is that ordinary hydrogen atoms lack neutrons, but the claim is still a factual one.",physical,4,"It describes the physical structure of matter as studied by physics and chemistry, not anything of human origin.",literal language,4,"The statement plainly describes atomic structure without metaphor, hyperbole, or other figurative devices.",positive,4,It describes an empirical scientific finding about the world rather than a value judgment or norm.,knowledge,3,"It states an established observation about the world rather than presenting a conclusion drawn within the statement. The underlying science was reached through reasoning, which is the only source of slight doubt.",abstract,4,Atoms and subatomic particles cannot be observed through ordinary individual experience. They require scientific instruments and theory to detect and understand.,0,"Although widely taught in schools, this is scientific knowledge learned through formal education rather than something people come to know through everyday experience and intuition."
499fcf0270d47e161fc81cc8e7c88aff880d9b395bf4c6a48b763567400a1d0c:1,294,Algebra uses symbols to solve equations representing relationships.,,platform/published,anthropic/claude-opus-5.5:batch,fact,4,It is objectively verifiable that algebra uses symbols and equations to represent and solve relationships. This is a standard definitional description of the field.,physical,3,"Algebra is a branch of mathematics, which the definitions list under physical and logically derivable rules. There is some ambiguity because the symbolic notation itself is a human invention.",literal language,4,"The statement plainly describes what algebra does, without metaphor or exaggeration.",positive,4,It describes what algebra is and does rather than making a value judgment or prescribing a norm.,knowledge,4,It states a descriptive observation about algebra rather than drawing a conclusion from premises.,abstract,3,"Algebra deals with abstract symbolic relationships learned through formal education rather than ordinary experience. Many people do encounter it in school, which lowers confidence slightly.",1,"Most people who have attended school know that algebra involves using letters and symbols to solve equations, making this widely shared basic knowledge."
1a8cb5671fe97f1303bc66755d47e41c352b83d261093ef98eb77729c06284e1:1,901,Truth isn't a mirror; it's an ocean vast and unswayed by views.,,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,The claim that truth is objective and independent of views is a contested philosophical position that cannot be empirically demonstrated. Its metaphorical framing makes it even less verifiable.,social,3,"The statement concerns truth and human views, which are epistemological and philosophical concepts rooted in human thought rather than measurable physical features. Some might argue it refers to objective reality, hence moderate confidence.",figure of speech,4,"It explicitly uses metaphors, comparing truth to a mirror and to an ocean. The language is clearly not meant literally.",normative,3,"It expresses a philosophical belief about the nature of truth rather than an empirical regularity or scientific law. Because it is phrased descriptively, there is some ambiguity.",knowledge,3,It asserts a claim about the nature of truth without presenting premises or a logical chain leading to a conclusion. The contrast structure is rhetorical rather than inferential.,abstract,4,The nature of truth and its independence from perspectives is a philosophical abstraction. It cannot be observed through ordinary individual experience.,0,"This is a poetic philosophical assertion about the objectivity of truth, not a widely shared practical understanding. Many people would dispute or not readily grasp it."
50da9cb53533e69d69ee94b52b67702b2503448f39fc394b7ad8ad756d558604:1,638,"Oceans are the planet's lungs, breathing life into coastal horizons.",,platform/published,anthropic/claude-opus-5.5:batch,opinion,3,"The poetic claim that oceans 'breathe life into coastal horizons' cannot be objectively verified as stated, though it loosely alludes to the real fact that marine phytoplankton produce much of Earth's oxygen. That factual undertone keeps my confidence from being maximal.",physical,3,"The statement concerns oceans and their role in Earth's natural systems, such as oxygen production, which are physical and biological phenomena. The poetic framing adds some subjectivity, but the subject matter is natural.",figure of speech,4,Calling oceans 'the planet's lungs' and saying they 'breathe life' are clear metaphors and personification. The language is plainly not literal.,normative,2,"The statement expresses an evaluative, appreciative view of oceans rather than stating an empirical regularity. However, it alludes to a real scientific role, so the classification is uncertain.",knowledge,3,"It is a single descriptive assertion about oceans, with no premises combined through logic to reach a conclusion.",abstract,2,"The idea that oceans function as planetary lungs relies on global-scale ecological knowledge that individuals cannot observe directly. Still, people do encounter oceans and coastlines, which makes this uncertain.",0,"This is a poetic, metaphorical statement rather than a practical, widely shared understanding about everyday life, so it does not qualify as common sense."
c10e3a15208773bb6bb0c307b58ad0f2ae9671b9220053b27d408ac8ece13036:1,645,"Opinions are the weather; they change, yet shape life's everyday climate.",,platform/published,anthropic/claude-opus-5.5:batch,opinion,4,"The claim that opinions are like weather and shape life's climate is a subjective, interpretive view that cannot be objectively verified. The metaphorical framing makes it inherently a matter of perspective.",social,4,"The statement concerns human opinions and their influence on social life, which are of human origin. The weather imagery is only a vehicle for the metaphor, not the subject.",figure of speech,4,It is an explicit metaphor comparing opinions to weather and climate. It clearly does not mean what it literally says.,normative,3,"It expresses a belief or judgment about the role of opinions in human life rather than an empirical regularity. It could be read as a descriptive observation, which slightly lowers confidence.",knowledge,3,"It presents an observation about opinions rather than a conclusion drawn from explicit premises and logic. The 'yet' contrast hints at a mild inference, so confidence is not maximal.",everyday,3,"People routinely experience shifting opinions and how they color daily interactions. The climate framing is somewhat abstract, but the underlying idea is familiar from ordinary life.",1,"Most people would intuitively agree that opinions shift over time yet influence daily social life. The poetic phrasing expresses a widely shared, intuitive understanding."
