source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
f3a9c263bfe4400cbca81063679f99be1912b6cf507b214ebbaea17fa430a596:1,9,"Since smoking causes lung cancer, people should not smoke.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,3,"The statement begins from a verifiable causal claim but concludes with an unverifiable 'should' recommendation, rendering the overall assertion subjective rather than independently demonstrable.",physical,3,"The core premise concerns a biological mechanism (carcinogenesis) that belongs to the objective natural world described by biology, even though a behavioral recommendation follows from it.",literal language,4,"The wording is plain and direct, employing neither metaphor, hyperbole, nor any other figurative device; it means exactly what it states.",normative,4,The clause 'people should not smoke' expresses a value judgment about proper conduct rather than a description of an empirical regularity.,reasoning,4,The word 'since' explicitly signals that a conclusion is being inferred from a premise by combining factual knowledge with practical logic.,everyday,4,"Smoking, public-health warnings, and the idea that one should avoid known carcinogens are situations ordinary people encounter in daily life.",1,The inference that one ought to refrain from an activity known to cause lethal disease is a prototypical piece of practical human common sense.
564f077f01ef9bb20dea1fe9167da6c6454d1fdd5ee16ca91e79c1e60d2fe192:1,8,"Because germs spread by hands, surgeons should wash before operating.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,fact,3,"The premise about germ transmission is empirically verifiable biology, and the linked recommendation is an evidence-based medical standard that can be shown effective independently of personal views.",physical,4,"The statement concerns biological pathogen spread and the physical act of washing, both governed by natural scientific regularities rather than human conventions.",literal language,4,"The wording is plain and direct, with every term used in its ordinary sense and no metaphor, hyperbole or other figurative device.",normative,4,"The explicit 'should' makes the statement a prescription about what surgeons ought to do, i.e., a value-based norm rather than a description of what simply is.",reasoning,4,"A known premise (germs travel by hands) is combined with causal logic to reach the conclusion that washing is required; the statement therefore presents inference, not a bare observation.",everyday,3,"Hand hygiene to prevent spreading illness is a routine practice people encounter in ordinary daily life, even though the specific setting of surgery is more specialized.",1,"The link between dirty hands, germs and the need to wash before invasive procedures is basic hygiene knowledge that most people acquire early and treat as self-evident."
ca89eb823d17796e5b3404fcda9605e29a3c90b5f87a201555e4828a76edecc6:1,14,"Because ozone blocks ultraviolet light, ozone-destroying chemicals should be banned.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,"The 'should be banned' clause is a subjective value judgment that cannot be demonstrated as objectively true or false, even though the ozone premise is factual.",social,3,"While ozone and ultraviolet light are physical phenomena, the statement's main claim concerns a human policy decision to ban chemicals, which is a socially constructed rule.",literal language,4,"The wording is plain and direct, stating a causal premise and a policy conclusion without metaphor, hyperbole, or other figurative devices.",normative,4,The presence of 'should' makes the statement a prescription about what ought to be done rather than a description of an empirical regularity.,reasoning,4,"The statement combines a factual premise with logical inference to reach a policy conclusion, rather than merely reporting an observation.",abstract,3,Atmospheric ozone chemistry and international chemical bans are scientific and policy regularities that cannot be arrived at solely through ordinary individual experience.,1,The argument applies simple causal reasoning that most people find intuitively reasonable: protect a natural shield that prevents harm by restricting activities that destroy it.
af4215332f3b60d84d1c0d91f0278ee0b5e4d7cef1b5c325cb53ca06608153b8:1,15,"Since aircraft parts fail under repeated stress, planes need routine maintenance.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,fact,4,"The claim about material fatigue and the resulting requirement for inspections is an empirically testable engineering regularity, not a subjective preference.",physical,4,"The statement concerns measurable mechanical properties of metals and the physics of cyclic loading, independent of human conventions.",literal language,4,"Every word is used in its ordinary, non-metaphorical sense; there is no figurative device present.",positive,3,"It reports a causal empirical relationship rather than a value judgment, even though the verb 'need' carries a mild prescriptive flavor.",reasoning,4,"The word 'since' explicitly links a premise to a conclusion, constituting an inference rather than a bare observation.",abstract,3,Fatigue failure of aircraft components is a specialized engineering regularity that cannot be arrived at solely from ordinary personal experience.,1,Ordinary people readily grasp that mechanical parts wear out with repeated use and therefore require scheduled upkeep to remain safe.
9a9bfae9c345c8a3a901c21a194410343bce134bec4dec1645049189276b678e:1,13,"Since topsoil forms over centuries, farmland should be protected from erosion.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,"The statement concludes with a prescriptive 'should,' which is a value-laden recommendation that cannot be shown true or false independently of human preferences, so the overall claim is an opinion.",physical,3,"The core content concerns the natural process of topsoil formation and the physical phenomenon of erosion, both of which are empirical features of the world described by earth science.",literal language,4,"The wording is plain and direct, stating exactly what it means with no metaphor, hyperbole, or other figurative device.",normative,4,The phrase 'should be protected' expresses a judgment about what ought to occur rather than a description of an empirical regularity.,reasoning,4,"The word 'since' explicitly links a premise to a conclusion, presenting an inference obtained by combining a fact with a practical implication.",abstract,3,"Although erosion itself can be seen in ordinary settings, the claim that topsoil forms over centuries rests on a long-term scientific regularity that no single person can observe through everyday experience.",1,The argument that a resource requiring centuries to form ought to be guarded against rapid loss is a widely shared practical intuition in agriculture and everyday environmental thinking.
b7b549db653fc30d28e2b4a2c46a05e0103dfa497f842a7512851d0c724f3f22:1,16,"Because deforestation increases flooding, forests on watersheds should be preserved.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,"The statement's conclusion uses 'should,' expressing a value-based recommendation that cannot be shown objectively true or false, even though it rests on a causal claim.",physical,3,"The core content concerns measurable natural processes (deforestation, flooding, watersheds) described by biology and hydrology rather than purely human conventions.",literal language,4,"The wording is direct and ordinary, with no metaphors, hyperbole, or other figurative devices.",normative,4,The presence of 'should be preserved' makes the statement a value judgment about what ought to be done rather than a description of an empirical regularity.,reasoning,4,The statement explicitly combines a causal premise with a logical inference to reach a policy conclusion.,abstract,3,"Although flooding can be experienced, the general principle linking watershed forests to flood control is a scientific regularity not arrived at solely through ordinary personal encounters.",1,"The argument reflects a widely shared, intuitive understanding that keeping trees on watersheds reduces flood risk, which people routinely treat as practical environmental knowledge."
acd68717b7db27832d9f4838e25b2349011ef34187ea79005b71d379154c67b9:1,17,"Since mosquitoes transmit malaria, standing water near homes should be drained.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,3,"The causal claim about mosquitoes is factual, but the overall statement uses 'should' to prescribe an action, which cannot be shown true or false independently of values or preferences.",physical,4,"The statement concerns biological transmission of disease by mosquitoes and the physical presence of standing water, all of which are objective features of the natural world.",literal language,4,"The wording is plain and direct, with no metaphor, hyperbole, or other figurative device.",normative,4,The modal 'should' expresses a recommendation or value judgment about what ought to be done rather than a description of an empirical regularity.,reasoning,4,"The statement draws an explicit conclusion (drain standing water) from a stated premise (mosquitoes transmit malaria), combining knowledge with an implied causal inference.",everyday,3,"People routinely encounter standing water, mosquitoes, and public-health advice of this sort in ordinary life, even if malaria itself is not universal.",1,The inference from a well-known disease vector to a simple household preventive measure is a classic piece of practical common-sense reasoning.
d4f32c645e9281515d57f587ed560a9b660f2b81768173c78738614a93abe55b:1,18,"Because inbreeding raises genetic disorders, close relatives should not have children together.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,3,"Although premised on a biological claim, the statement's core assertion uses 'should not' and thus expresses a value-laden recommendation that cannot be shown true or false independently of subjective judgment. Confidence is 3 because the factual premise is prominent yet does not override the prescriptive nature of the whole.",physical,3,"The justifying clause concerns empirically observable genetic and biological consequences of inbreeding, which belong to the natural sciences. Confidence is 3 owing to the additional social-prescription layer.",literal language,4,"The wording is plain, direct, and denotes exactly the causal and prescriptive relations it states; no metaphor, hyperbole or other figurative device is present. Confidence is 4 because the language is unambiguously literal.",normative,4,The verb 'should not' constitutes an explicit judgment about what people ought to do rather than a description of an empirical regularity. Confidence is 4 given the clear deontic language.,reasoning,4,"The statement combines a premise with a logical inference ('because … should') to reach a conclusion, which is reasoning rather than a bare observation. Confidence is 4 because the inferential structure is explicit.",abstract,3,The claim concerns a general genetic regularity and a corresponding social rule that ordinary individuals rarely observe or decide in the course of daily life. Confidence is 3 because some people may still encounter related family or medical discussions.,1,"The statement restates a widely shared understanding that consanguineous reproduction elevates genetic risk and therefore ought to be avoided, which functions as everyday cultural and practical knowledge."
43a9cf732da7ef2644611dc29035fb522a110ae811e3e3555231aeb4eeb82d8d:1,21,"Since laws protect everyone, citizens should obey them even when inconvenient.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,The claim that citizens should obey laws is a subjective value judgment that cannot be shown true or false independently of anyone's beliefs.,social,4,"Laws, citizenship and the duty to obey are socially constructed human institutions, not physical or natural phenomena.",literal language,4,"The wording is plain and means exactly what it says; it contains no metaphor, hyperbole or other figure of speech.",normative,4,"The word 'should' prescribes how people ought to behave, making the statement a value judgment rather than a description of empirical fact.",reasoning,4,"The sentence draws an explicit conclusion from a stated premise, combining an observation with a logical inference rather than merely reporting knowledge.",everyday,3,"Ordinary people routinely face situations in which following a law (traffic rules, taxes, etc.) is personally inconvenient, so the claim concerns familiar daily experience.",1,The idea that laws exist for everyone's protection and therefore deserve obedience even when inconvenient is a widely shared civic intuition.
b4ba1d1f093231d63dcccfe5ee9e8554cd69dbecac0ded48a419a5be9f801561:1,22,"Because trust is hard to rebuild, people should keep their promises.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,"The claim combines a subjective assessment with an explicit 'should' recommendation that cannot be independently verified as true or false, so it is inherently an opinion.",social,4,"Trust and promise-keeping are human-constructed social relations and norms, not measurable physical or biological properties of the world.",literal language,3,"The wording is ordinary and direct; although 'rebuild' is mildly metaphorical, the sentence as a whole means exactly what it states rather than employing an extended figure of speech.",normative,4,"The statement issues a value-laden prescription about how people ought to behave, which is a classic normative judgment rather than a description of an empirical regularity.",reasoning,4,"It presents an explicit 'because 	o therefore' inference that combines a premise with a conclusion, constituting reasoning rather than a bare observation.",everyday,3,"Keeping promises and experiencing broken trust are situations people routinely encounter in ordinary social life, even though the statement is phrased as a general principle.",1,The advice reflects widely shared practical wisdom about maintaining interpersonal relationships that most people would recognize from everyday experience.
ee5a6d62870b9976732b26dc0bfcee7c482960de81ca0833e0fb3b8abe10d8f1:1,19,"Since earthquakes topple weak buildings, seismic zones need strict building codes.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,3,"The premise about earthquakes collapsing weak buildings is empirically checkable, yet the claim that zones 'need' strict codes is a value-laden recommendation that cannot be proven true or false independently of priorities such as safety versus cost.",social,3,"Although earthquakes and structural failure are physical phenomena, the statement's core assertion concerns building codes, which are socially constructed regulations rather than purely natural laws.",literal language,4,"The wording is ordinary and direct; 'topple' is used in its conventional sense of buildings collapsing, with no metaphor, hyperbole, or other figurative device.",normative,4,"The statement does not merely describe an empirical regularity; it prescribes that seismic zones 'need' certain codes, which is a judgment about what ought to be done.",reasoning,4,"The connective 'Since' explicitly draws a conclusion about policy from a factual observation, combining knowledge with logical inference.",abstract,3,The claim is a general regularity about seismic policy rather than a concrete situation an individual would typically encounter or resolve solely through personal everyday experience.,1,The inference that known physical hazards call for correspondingly robust construction standards is a straightforward piece of practical human reasoning that most people would readily accept.
3bf8081dbb6a207cee89d5f052a18be1a2dc12b97eb8eeb0e6c360bb8c95553b:1,20,"Because sleep deprivation impairs judgment, pilots should have mandatory rest periods.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,"The overall statement is a recommendation using 'should,' which is inherently subjective and cannot be shown objectively true or false, despite relying on a factual premise about sleep.",social,3,"Although it cites a biological effect, the statement centers on advocating a human-made policy and social rule for pilots rather than purely objective natural features.",literal language,4,"The wording is straightforward and means exactly what it says, with no metaphors, hyperbole, or other figurative elements.",normative,4,It issues a value-based prescription about what ought to happen rather than merely describing an empirical fact or regularity.,reasoning,4,The statement draws a policy conclusion by logically combining the premise about sleep deprivation with implications for safety.,everyday,3,Fatigue impairing performance and the need for rest in demanding tasks are situations people routinely encounter or can easily relate to in ordinary life.,1,"It captures the widely shared practical understanding that tiredness harms decision-making, so safety-critical jobs like flying require enforced rest."
afca36f2f751893f7460abececab19b7a7aa8df485460764e9bad454ed0aec9d:1,23,"Since everyone deserves dignity, societies ought to care for their elderly.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,The claim that everyone deserves dignity and that societies therefore ought to act in a certain way is a value judgment that cannot be shown true or false independently of personal or cultural beliefs.,social,4,"Dignity, societal obligations, and care for the elderly are human-constructed norms and values, not empirically measurable physical or biological facts.",literal language,4,"The sentence uses ordinary words in their conventional meanings with no metaphor, hyperbole, or other figurative device.",normative,4,The statement issues a prescription ('ought to care') grounded in a moral entitlement ('deserves dignity') rather than describing an observed regularity.,reasoning,4,"It explicitly infers a conclusion about societal duty from a premise about human dignity, combining a value claim with logical implication.",abstract,3,"Although elderly care occurs in daily life, the statement asserts a general ethical principle about all societies that cannot be arrived at from any single personal experience.",1,The intuition that people possess inherent dignity and that communities should therefore look after their vulnerable elderly is a widely shared moral commonplace across human societies.
d6120563ec0283b934a2b674b9e5a936b93c296f275ffe60d5d0a59cc33df0f6:1,24,"Because leaders set examples, politicians should be held to higher ethical standards.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,The claim that politicians ought to meet higher ethical standards is a value judgment that cannot be shown true or false independently of personal or cultural views.,social,4,"The statement concerns human roles, ethical expectations, and socially constructed norms rather than measurable physical or natural phenomena.",literal language,4,"The wording is ordinary and direct; 'set examples' functions as a conventional description rather than metaphor, hyperbole, or other figurative device.",normative,4,"The modal 'should' expresses a prescription about how politicians ought to be treated, not a description of an empirical regularity.",reasoning,4,"A premise ('leaders set examples') is explicitly used to support a conclusion, forming an argument rather than a standalone observation.",everyday,3,"Discussions of politicians' conduct and role-model expectations arise routinely in ordinary news consumption and conversation, even though the claim is general.",1,"The intuition that public leaders should model ethical behavior is a widely shared, readily accessible social expectation rather than specialized knowledge."
1a2f5d6c15227edb1f94a5b3ae9c55889885d3b09791e471abb60cca9c46ea6a:1,25,"Since children cannot consent, adults are responsible for protecting their welfare.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,3,"The claim that adults are responsible for children's welfare is a value-laden assertion that cannot be proven true or false independently of ethical views. Although the premise about consent has legal status in many places, the overall statement remains inherently subjective.",social,4,"Consent, responsibility, and welfare are human-invented legal and ethical categories, not measurable physical or biological properties of the world.",literal language,4,"The sentence uses ordinary words in their conventional senses and contains no metaphor, hyperbole, or other figurative device.",normative,4,It prescribes a duty that adults ought to fulfill rather than describing an empirical regularity or scientific law.,reasoning,4,"The word 'since' explicitly presents the second clause as a logical conclusion drawn from the first, combining a premise with an inference.",everyday,3,"Questions of children's consent and adult protection arise routinely in parenting, schooling, and community life, even though the statement itself is a general principle.",1,The idea that minors lack capacity to consent and therefore require adult protection is a near-universal ethical intuition in human societies.
7d6abc8c56e2db1ea632e77f643fdcaa49027434289c480d9abbad8e4c06ae11:1,27,"Since disagreements are inevitable, people should learn to compromise peacefully.","['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,x-ai/grok-4.6,opinion,4,The claim that people ought to learn peaceful compromise is a subjective value judgment that cannot be shown true or false independently of personal or cultural views.,social,4,"The statement concerns human disagreements, preferences, and socially constructed norms of conflict resolution rather than measurable physical or biological regularities.",literal language,4,"The wording is ordinary and direct, with no metaphor, hyperbole, or other figurative device; it means exactly what it says.",normative,4,"The modal 'should' expresses a prescriptive judgment about how people ought to behave, not an empirical description of the world.",reasoning,4,"The sentence draws an explicit conclusion ('people should learn to compromise') from a stated premise ('disagreements are inevitable'), combining observation with inference.",everyday,4,Disagreements and the practice of compromising are ordinary situations that people routinely encounter in daily life rather than unobservable regularities.,1,The statement captures widely shared practical wisdom that conflict is unavoidable and that peaceful compromise is a sensible way to handle it.
