source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
5a16bdc0ee8d95ecaf090f9981cc1a83366bac1545de8562f8f92279353dc999:1,11,"Where there's smoke, there's fire.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,fact,3,"The co-occurrence of smoke and fire is objectively testable by observation, not a subjective preference. Confidence is moderate because as a generalization it has exceptions like stage smoke.",physical,3,Smoke and fire are natural physical phenomena governed by combustion chemistry measurable empirically. Confidence is moderate because the proverb is often applied metaphorically to social rumors.,figure of speech,4,It is a well-known proverb and aphorism often used metaphorically to mean rumors imply truth. Very confident because its form and non-literal use are canonical.,positive,4,It describes an empirical regularity that smoke accompanies fire rather than prescribing what ought to be. Very confident because there is no value judgment or norm.,reasoning,3,It encodes an inference from observed evidence to an unobserved cause rather than just stating an isolated observation. Moderately confident because it also functions as stored background knowledge.,everyday,4,"Most people can directly see campfires, cooking or wildfires produce smoke in ordinary life. Very confident because no specialized science is needed to grasp it.",1,It expresses a widely shared practical causal inference from evidence to cause.
7dc75069265602e5c0a866b6cb89fe1c059046a53b177f7632b9a28cb1df81ef:1,13,You can't judge a book by its cover.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,"The statement expresses a value that appearances should not determine judgment, which cannot be objectively proven true or false. I am somewhat confident because it could be read as an empirical claim about predictiveness, but its prescriptive intent dominates.",social,4,"It concerns human perception, stereotyping, and socially constructed evaluation rather than physical laws. I am very confident because judging worth is intrinsically a human social practice.",figure of speech,4,"It is a well-known aphorism where 'book' and 'cover' metaphorically stand for anything and its outward appearance. I am very confident as this is a canonical idiom, not literal advice about books.",normative,3,"It prescribes how people should behave — do not base judgments on appearances — rather than describing a scientific law. I am somewhat confident because it also hints at a descriptive regularity, but the normative guidance is primary.",knowledge,3,"It states a piece of observational folk wisdom rather than showing a logical derivation from premises. I am somewhat confident because proverbs compress prior reasoning, but no reasoning steps are presented.",everyday,4,"People regularly encounter books, people, and products where outward look tempts snap judgments. I am very confident because this situation is common in ordinary daily life.",1,"It is widely shared practical wisdom advising against superficial judgment, recognized across cultures as common sense."
ad50b443f9bca79ea127c965fcf31cc6a9c0ef768f48386067e7c49bc5107320:1,14,A chain is only as strong as its weakest link.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,fact,4,"The breaking strength of a physical chain can be empirically tested and is determined by its weakest link, so it is objectively verifiable. I am very confident because this is a testable engineering fact.",physical,4,"It describes material strength and failure, which are governed by physics and engineering and can be measured empirically. I am very confident as it refers to objective properties, not human beliefs.",figure of speech,3,"While literally true for metal chains, the phrase is a well-known proverb typically used metaphorically for teams and systems. I am somewhat confident because of this dual literal-proverbial nature.",positive,4,It states an empirical regularity about how chains fail rather than expressing a value or how things ought to be. I am very confident because there is no normative judgment involved.,knowledge,3,It reports an observed regularity about the world without presenting explicit premises and logical inference. I am somewhat confident because it could be seen as summarized reasoning but functions as stored observation.,everyday,3,"People can encounter chains, ropes, and similar systems in daily life and observe that they break at the weakest point. I am somewhat confident because modern everyday exposure to chains varies but the principle is easily graspable.",1,It is a widely shared proverb expressing the intuitive idea that a system's overall strength is limited by its most vulnerable part.
e7052bdbfe686905e80c5e775c84b1f2cce0d88e95cf27fe4623d0e8dd2a021c:1,10,Practice makes perfect.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,"The absolute term 'perfect' cannot be objectively measured or demonstrated true in all cases, making it subjective. I am somewhat confident because improvement with practice is measurable even if perfection is not.",physical,3,"It describes skill acquisition through repetition, a biological and cognitive process measurable by performance. I am somewhat confident because practice involves human behavior but is grounded in natural learning mechanisms.",figure of speech,4,It is a classic proverbial aphorism and uses hyperbole since practice rarely yields literal perfection. I am very confident in this classification.,positive,3,It asserts an empirical regularity that repetition improves outcomes rather than stating an ought-value. I am somewhat confident because it is often used to encourage practice.,knowledge,3,It states a general observation about the world rather than showing an explicit logical derivation from premises. I am somewhat confident because it compresses many observations without stated reasoning.,everyday,4,"People can directly observe improvement with repetition in sports, music, schoolwork and other ordinary activities. I am very confident because this is accessible through common individual experience.",1,It is a widely shared proverb reflecting common everyday experience that effort improves skill.
77f9610a161e38315d7beabdf6326e598b59c3e9353df83522cfa842b8df1a03:1,17,Absence makes the heart grow fonder.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,"Fondness is a subjective emotional state that cannot be demonstrated as objectively correct or incorrect for everyone. I am somewhat confident because it could be surveyed, but it remains inherently subjective.",social,4,"It describes human affection, perception and preference during separation, not objective physical growth. I am very confident it is of human social origin.",figure of speech,4,"The heart does not literally grow, and the phrase is a classic aphorism using metaphor for affection. I am very confident in this classification.",positive,3,It asserts a descriptive empirical regularity that absence increases fondness rather than prescribing what should happen. I am somewhat confident because it also reflects a belief.,knowledge,3,It presents an observation about feelings without showing explicit combination of premises and logic. I am somewhat confident it is stated as observation rather than reasoning.,everyday,4,Most people can encounter missing someone during ordinary separations like travel or work. I am very confident this is accessible through everyday experience.,1,It is a widely shared folk proverb about relationships that many people recognize as common wisdom.
13da813856a03a581614f54ff1f97100a2f1cfc1f6568854f61dbd78a9ec0c6f:1,16,The pen is mightier than the sword.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,"The relative power of writing versus weapons cannot be objectively proven and depends on subjective interpretation. I am very confident because mightier is a value judgment, not a measurable fact.",social,4,"It concerns human influence, communication, and power, which are socially constructed rather than physical laws. I am very confident as no physics or biology measurement defines might.",figure of speech,4,A pen cannot physically fight a sword; pen and sword stand metaphorically for ideas and military force. I am very confident because this is a classic metaphorical aphorism.,normative,3,"It expresses a value-laden belief that intellectual influence is greater than violence, not an empirical law. I am somewhat confident because it could be read as history, but its judgment dominates.",knowledge,3,"It states a condensed observation or belief about the world without showing logical derivation steps. I am somewhat confident because while it implies prior reasoning, it presents as standalone wisdom.",abstract,3,"Its claim about long-term historical influence cannot be verified through ordinary individual daily experience alone. I am somewhat confident because people use pens daily, but the mightier claim is abstract.",0,It is a figurative cultural proverb and subjective value judgment rather than shared literal everyday practical knowledge.
37db7cfdb65f9a4d04a939e5e240eb15d474a363c8ab4509197f48eb638f3e21:1,19,Necessity is the mother of invention.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,The claim that need causes invention is vague and cannot be objectively demonstrated true or false. I am somewhat confident because it is an interpretive generalization rather than a testable fact.,social,4,"It describes human motivation and inventive behavior, which are of human origin rather than physical laws. I am very confident this is about human experience.",figure of speech,4,Necessity is not literally a mother; 'mother of' is a metaphor and the whole phrase is a known aphorism. I am very confident in this classification.,positive,3,"It asserts an empirical regularity that need leads to invention, not a value judgment about what should happen. I am somewhat confident because its form is descriptive.",knowledge,3,It states a general observation about the world without presenting premises and logical steps. I am somewhat confident it is knowledge rather than explicit reasoning.,everyday,3,People can encounter needing something and improvising a solution in ordinary life. I am somewhat confident because this pattern is directly observable in everyday experience.,1,It is a widely shared proverb expressing common folk wisdom that difficulties prompt creative solutions.
c84616563aad5080deb3ee728326f7c393f7ad0ed02a0e69dc44722ad17612ce:1,18,Laughter is the best medicine.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,'Best' is a subjective value judgment that cannot be objectively demonstrated as correct or incorrect. I am very confident because no empirical test can prove laughter outperforms all medicine.,social,3,"The statement is about human beliefs, perceptions and preferences regarding well-being rather than a measurable biological mechanism. I am somewhat confident because while laughter has physical effects, 'best' reflects human origin evaluation.",figure of speech,4,It is a well-known aphorism using metaphor and hyperbole since laughter is not literally a pharmaceutical medicine. I am very confident in this classification.,normative,4,It expresses a judgment of value about what is best rather than describing an empirical regularity. I am very confident because 'best' signals a normative evaluation.,knowledge,3,It asserts an observation/belief about the world without presenting a logical derivation from premises. I am somewhat confident as it states claimed wisdom rather than explicit reasoning.,everyday,4,Laughter and feeling better afterward are within ordinary everyday experience for most people. I am very confident because no specialized abstraction is needed to understand it.,1,It is a widely shared proverb reflecting common folk wisdom about humor helping people feel better.
618194dd543e15978ee79849ebcd45090a40689d2a66af7b5c1708703a21e17d:1,15,Haste makes waste.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,"It expresses general wisdom that rushing is bad, which is context-dependent and not universally provable as objectively true. I am somewhat confident because speed-accuracy effects are testable, making the boundary with fact fuzzy.",social,3,"It concerns human behavior, choices, and evaluation of waste rather than mind-independent natural laws. I am somewhat confident because human performance limits have a biological basis too.",figure of speech,4,It is a classic rhyming proverb and aphorism that compresses advice into a memorable form. I am very confident in this classification.,normative,3,"Although phrased as a causal claim, its function is prescriptive advice to avoid haste because waste is undesirable. I am somewhat confident because it also describes an empirical regularity.",knowledge,3,It states a compact observation about the world rather than showing an explicit logical inference from premises. I am somewhat confident because the conclusion implies unstated reasoning from experience.,everyday,4,"People can directly encounter rushing causing spills, mistakes, or rework in ordinary life. I am very confident because this is learned from common daily experience.",1,It is widely shared practical wisdom about careful action derived from ordinary human experience.
ead4a6385a463ca7120eef38db9ba7f6e730a8bc63fb42c971d80f16d7d72472:1,20,Time heals all wounds.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,3,"Emotional healing and what counts as a 'wound' are subjective and cannot be objectively demonstrated for all cases, especially with the absolute 'all'. I am somewhat confident because physical healing is measurable, but the proverb's broad meaning is inherently subjective.",social,3,"The saying is typically used for grief and emotional pain, which concern human perceptions and experience rather than biology alone. I am somewhat confident because literal wounds are physical, but the proverbial use is social.",figure of speech,4,"Time does not literally act as a doctor, and 'all wounds' uses metaphor and hyperbole; it is a well-known aphorism. I am very confident in this literary classification.",positive,3,"It describes a perceived regularity that distress fades over time rather than prescribing how people should act or value something. I am somewhat confident because it also expresses a belief, but its form is descriptive.",knowledge,3,"It states an observation about recovery without showing premises or logical steps leading to a conclusion. I am somewhat confident because it could imply past inference, but no reasoning is presented.",everyday,4,"Most people have experienced grief, disappointment, or minor injury easing with time in ordinary life. I am very confident because this recovery is directly observable in personal experience.",1,It is widely shared folk wisdom that reflects common human experience of emotional pain lessening over time.
f3f0e485f7fb15edf6ee7b67f6e91a6618d12d2ee86b3fffefef353af29c44c8:1,23,"When asking for a favor, one should say please.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,"It prescribes what one should do rather than stating a verifiable truth, which is inherently subjective. This should-claim is clearly not objectively provable, so I am very confident.",social,4,"It concerns politeness and socially constructed etiquette for favors, not natural laws. This human-origin norm makes social the clear choice, so I am very confident.",literal language,4,It uses plain direct wording that means exactly what it says with no metaphor or hyperbole. The absence of figurative language makes me very confident.,normative,4,The use of 'should' expresses a value judgment and social norm about proper behavior. This explicit ought-statement makes me very confident it is normative.,knowledge,3,"It states a social observation/norm without presenting premises or a logical derivation. Since no combining of knowledge and logic is shown, I am somewhat confident it is knowledge.",everyday,4,Asking favors and saying please is a routine situation encountered in ordinary daily life. This direct familiarity makes me very confident it is everyday.,1,It reflects a widely shared politeness norm taught in childhood and expected in everyday interaction.
9f367f4ed6f8297b844eba307dc62d318cb598b3f89716fb4adf5ebaa1045283:1,21,"In most jurisdictions, drivers should stop at red traffic lights.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,fact,3,"The claim about legal requirements in most jurisdictions can be verified against traffic codes, so it is demonstrably correct. I am somewhat confident because the word 'should' could also be read as subjective prescription.",social,4,"Traffic lights and stop requirements are human-invented rules governing driving, not natural physical laws. I am very confident because this clearly fits the social definition.",literal language,4,"The sentence uses plain direct wording with no metaphor, hyperbole, or aphorism. I am very confident in this straightforward reading.",normative,4,The word 'should' expresses a legal obligation and social norm rather than a mere empirical regularity. I am very confident because it prescribes behavior.,knowledge,3,It states an observation about existing traffic laws without presenting premises and a logical inference. I am somewhat confident since no explicit reasoning steps are given.,everyday,4,"Most people regularly encounter traffic lights as drivers, passengers, or pedestrians. I am very confident this is ordinary everyday experience.",1,Knowing to stop at red lights is widely shared practical knowledge needed for safe everyday life.
c39959bcc57ef382ba68369efb0f59124f1e66a490b2186daa60315c21196d1d:1,24,"During conversations, one should not interrupt a speaker.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,The statement expresses a value judgment about proper behavior using 'should' and cannot be proven objectively true or false. I am very confident because prescriptive claims are inherently subjective.,social,4,"It concerns conversational etiquette, a socially constructed rule governing human interaction rather than a physical law. I am very confident in this distinction.",literal language,4,The wording is direct and means exactly what it says with no metaphor or exaggeration. I am very confident as there are no figurative elements.,normative,4,It prescribes how people ought to behave rather than describing an empirical regularity. I am very confident because 'should not' clearly signals a norm.,knowledge,3,It states a social norm without showing premises combined through logic to reach a conclusion. I am somewhat confident because implicit reasoning behind norms could be debated.,everyday,4,Conversations and turn-taking are encountered routinely in ordinary daily life. I am very confident because almost everyone experiences this situation.,1,It reflects a widely shared politeness norm about turn-taking learned through everyday social experience.
8f2f3c432b4dfec3521ae880d1c500773b7fe32f67e69ec807bc2cef58a6b866:1,25,Parents should provide food and shelter for their minor children.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,The word 'should' expresses a value judgment that cannot be proven true or false by objective measurement. I am very confident because prescriptive statements are inherently subjective.,social,4,"Parental obligation is a socially constructed moral and legal norm governing human relationships. I am very confident because the statement is about human duties, not physical laws.",literal language,4,"The words mean exactly what they say with no metaphor, hyperbole, or aphorism. I am very confident because the phrasing is plain and direct.",normative,4,The statement prescribes what ought to happen rather than describing an empirical regularity. I am very confident due to the explicit 'should'.,knowledge,3,It asserts a social norm as an observation without showing logical derivation from premises. I am only somewhat confident because normative claims blur observation and reasoning.,everyday,4,Family caregiving and children's basic needs are commonly encountered in ordinary life. I am very confident because most people directly observe this situation.,1,"It reflects a widely shared, everyday moral expectation about parental responsibility."
f673a39951504019cc5f1b3b79a38e4acf8649b6c0ddd9a8ecb164ae27db72be:1,26,"In public, one should cover one's mouth when coughing.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,The use of 'should' expresses a prescriptive value judgment that cannot be proven objectively true or false. I am very confident because prescriptive statements fit the definition of opinion.,social,4,"It describes a socially constructed rule for public behavior and courtesy, not an objective physical law. I am very confident despite its biological motivation, the focus is human conduct.",literal language,4,"The wording means exactly what it says with no metaphor, hyperbole, or aphorism. I am very confident as the language is plain and direct.",normative,4,It states what people ought to do as a social norm rather than describing an empirical regularity. I am very confident due to the explicit 'should'.,knowledge,3,It states a known social observation/norm without showing a logical derivation from premises. I am somewhat confident because it does not explicitly combine knowledge and logic.,everyday,4,Coughing in public and covering one's mouth is a situation people commonly encounter in ordinary life. I am very confident this is directly observable experience.,1,It is a widely shared everyday norm about hygiene and courtesy learned through ordinary social life.
b35e36de2af3255879bb5bdb42b5645b2fca7429aad16effd7ad7f531646bedd:1,27,Borrowers should return library books by the due date.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash,meta/muse-spark-1.3,opinion,4,"The word 'should' expresses a value judgment that cannot be proven true or false independently of opinion, so I am very confident it is opinion.",social,4,"Libraries, borrowers, and due dates are human-created institutions and rules, not natural laws, so I am very confident it is social.",literal language,4,"The statement uses plain words meaning exactly what they say with no metaphor or hyperbole, so I am very confident it is literal language.",normative,4,"It prescribes what borrowers ought to do rather than describing an empirical regularity, so I am very confident it is normative.",knowledge,3,"It states a norm without showing premises or logical inference, so it fits knowledge better than reasoning, though I am only somewhat confident because it is prescriptive not observational.",everyday,4,"Borrowing and returning library books is a situation many people encounter in ordinary life, so I am very confident it is everyday.",1,It reflects a widely shared social norm about responsibility and fairness learned through everyday experience.
