source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
cf96c74797b8cff09566996da8fb876612924d415e422fef72b4033ea3846a7b:1,11,"Monopolies strangle competition, so prices climb and innovation stalls.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,opinion,3,"While it describes economic phenomena, the broad claim that monopolies always stifle innovation and hike prices is a contested economic perspective rather than a universally verifiable factual rule.",social,4,"Concepts like monopolies, markets, pricing, and commercial innovation are human-made economic and social constructs.",figure of speech,4,The statement employs metaphors such as monopolies 'strangling' competition and prices 'climbing'.,positive,4,It describes a purported cause-and-effect relationship in the economy without using prescriptive or moral terms like 'should' or 'ought'.,reasoning,4,The word 'so' explicitly links a premise about monopolistic power to a logical conclusion regarding prices and innovation.,abstract,3,"Market structures, industry-wide innovation rates, and monopoly effects are high-level economic theories rather than directly tangible daily encounters.",0,"The statement relies on abstract economic theory and principles of market dynamics rather than intuitive, everyday common-sense knowledge shared by all humans."
17d6e029018ad9be60f4721789babc1f2d768b7226aced7ce601fa3e535e1743:1,12,"Housing shortages squeeze renters, so rents shoot up in booming cities.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,4,The relationship between housing supply constraints and rising rental prices can be objectively verified using empirical economic and market data.,social,4,"Renting, financial costs, and urban markets are human-created socioeconomic institutions and conventions.",figure of speech,4,Phrases like 'squeeze renters' and 'shoot up' are metaphorical expressions describing financial pressure and rapid price increases.,positive,4,The statement describes an empirical economic cause-and-effect relationship without making a moral or value judgment about what should happen.,reasoning,4,The statement uses the causal connector 'so' to derive an economic conclusion from the premise of housing shortages.,abstract,3,"Although individuals encounter rising rent, the aggregate relationship between citywide housing supply shortages and rent inflation represents a macroeconomic dynamic not directly observable through individual experience alone.",1,Basic supply-and-demand principles—such as scarce housing leading to higher rents in popular areas—are widely understood intuitively as basic common sense.
d3bb7d766da7d22ed8754dc54bfc455d456d0361a0b5ed4a97160e133e0d224b:1,13,"Stock bubbles eventually pop, because prices detached from value can't float forever.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,opinion,3,Concepts of fundamental market value and whether all asset bubbles inevitably collapse are theoretical interpretations in economics rather than indisputable empirical facts.,social,4,"Stocks, market prices, and financial valuations are human-created institutions and social conventions.",figure of speech,4,"The statement relies heavily on metaphorical language, comparing market price inflation and collapse to physical bubbles that 'float' and 'pop'.",positive,3,The statement asserts a descriptive claim about how financial markets operate rather than making an ethical or prescriptive judgment about what should happen.,reasoning,4,The statement uses explicit causal deduction marked by the word 'because' to connect an underlying premise to a conclusion.,abstract,3,"Financial asset pricing and macroeconomic market cycles are systemic, abstract phenomena that extend beyond immediate individual daily experience.",0,Understanding financial market bubbles and asset valuation requires specialized economic concepts rather than basic everyday common sense.
f5b24ba45808db71e0c14b4ba098c63e443dbae9c020ca999ca12255d26cc504:1,15,"Cities pull people like magnets, so rural villages steadily empty out.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,The statement asserts a demographic trend and causal relationship that can be empirically verified or refuted using census data.,social,4,"Human settlement patterns, urbanization, and migration motivations are inherently social phenomena rooted in human activity.",figure of speech,4,The phrase 'pull people like magnets' uses a simile to figuratively describe the attractiveness of urban centers.,positive,4,The claim makes an empirical assertion about demographic behavior without offering an ethical or prescriptive judgment.,reasoning,3,The word 'so' connects a causal premise regarding urban pull factors to the conclusion that rural villages empty out.,abstract,3,Broad demographic shifts and depopulation patterns must be measured across populations rather than directly observed through routine personal experience.,1,"It reflects widely held intuitive knowledge that large cities attract people seeking opportunity, contributing to rural decline."
6ecc850f53783c492ddd0ec9e337b5efb6800824adea50f88592dcac28dae7b9:1,16,"A currency's value rests on trust, so political chaos sinks it.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The relationship between political stability, institutional trust, and currency exchange rates is an empirically testable and demonstrable phenomenon in economics.",social,4,"Currencies, political systems, and trust are entirely human institutions and socially constructed concepts.",figure of speech,4,Phrases like 'rests on trust' and 'chaos sinks it' employ metaphorical language rather than strictly literal descriptions.,positive,4,The statement asserts a factual cause-and-effect relationship about how the world works rather than expressing a moral or prescriptive judgment.,reasoning,4,The statement uses the causal connector 'so' to derive a conclusion about political chaos from the premise regarding trust.,abstract,3,Macroeconomic dynamics and national political instability are high-level concepts not directly observable through individual everyday sensory interactions.,0,"The statement involves macroeconomic theory and political analysis rather than basic, everyday common sense intuitive to all humans."
0e130e6c3836ff1dad2e4cf073f28412a830e4ffb1f9af675ee25e70853183bd:1,14,"Tariffs build walls around markets, so imported goods cost more at home.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,The core claim that tariffs increase the cost of imported goods can be empirically measured and verified through economic data. My confidence is slightly moderated due to the metaphorical phrasing of building walls.,social,4,"Tariffs, markets, prices, and international trade are social institutions and legal frameworks created by human societies. I am very confident because none of these entities exist purely as natural, physical phenomena.",figure of speech,4,The statement metaphorically describes economic trade barriers as building physical walls around markets. I am very confident because tariffs do not literally construct physical walls.,positive,4,The sentence describes a cause-and-effect relationship in economics without prescribing moral value judgments or policy recommendations. I am very confident as it states what happens rather than what ought to be done.,reasoning,4,The use of the connective 'so' explicitly links a premise about market barriers to a deduced economic consequence. I am very confident that this represents an inferential step rather than a mere statement of isolated fact.,abstract,3,"Understanding national trade policy mechanisms and their macroeconomic pass-through requires economic models beyond individual everyday observation. I am somewhat confident because retail price changes are felt by consumers, but the systemic cause is abstract.",0,Understanding how national trade tariffs impact retail consumer prices involves specific economic literacy and formal knowledge rather than universal intuitive common sense.
af86f4fa0c1bb35574df06cca3e0c78d9f906ce192d70d3ff90ec12083298236:1,19,Brain drain bleeds poor nations of talent as skilled workers chase higher pay abroad.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The claim that skilled workers emigrate from poorer countries for higher wages, thereby reducing local talent pools, is an empirical demographic and economic proposition that can be tested with data.",social,4,"The statement concerns human economic systems, national borders, wages, and labor mobility, which are entirely socially constructed phenomena.",figure of speech,4,"Phrases like 'brain drain', 'bleeds', and 'chase higher pay' are metaphorical rather than literal descriptions.",positive,3,It describes an empirical regularity and causal mechanism of migration rather than issuing an explicit moral judgment or prescriptive policy recommendation.,reasoning,3,The statement combines an observation about worker motivations (seeking higher pay) with logical causal reasoning to conclude that poor nations lose talent.,abstract,3,The concept of nationwide brain drain is a macroeconomic trend that cannot be directly perceived through individual daily experience alone.,0,"Understanding macroeconomic phenomena like brain drain requires specialized demographic and economic literacy rather than basic, everyday human common sense."
fbeb5084bbb3eb52d7374f3de80ac92ce895ce7cc3fb16137f69a5779e6369c3:1,17,"Viral trends burn bright and fade fast, so most fads vanish within a year.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,The lifespan of viral trends and fads is an empirical claim that can be verified or falsified using trend data.,social,4,Viral trends and fads are cultural and behavioral phenomena arising strictly within human society.,figure of speech,4,Phrasing such as 'burn bright and fade fast' employs metaphorical language to describe trend popularity.,positive,4,The statement asserts an observational claim about how fads behave rather than offering a value judgment.,reasoning,4,The conjunction 'so' explicitly links a premise about trend intensity to a deduced conclusion about their duration.,everyday,3,People routinely witness the rapid rise and disappearance of viral trends in their daily media consumption.,1,It is widely understood through everyday cultural experience that viral trends are intensely popular only for a short time before dying out.
e3c441e235ae0dbc95b76e42c89b4000ade2129200cfd8f28dde817a58cc789c:1,20,"Price wars eat into profits, so small shops often get swallowed by giants.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The relationship between price competition, profit margins, and the failure or acquisition of smaller businesses can be empirically studied and verified. While stated broadly, it represents a testable economic claim rather than a subjective personal preference.",social,4,"The statement deals with prices, profits, businesses, and markets, which are entirely human social and economic constructs. These concepts exist due to human institutional rules rather than the laws of physics or biology.",figure of speech,4,Phrases such as 'eat into profits' and 'swallowed by giants' use metaphor and idiomatic language rather than literal descriptions. Businesses do not literally consume food or physically swallow smaller stores.,positive,4,"The statement makes an empirical, descriptive assertion about cause and effect in market competition. It does not contain normative moral evaluations or statements about what ought to happen.",reasoning,4,The word 'so' explicitly connects a premise (price wars reduce profits) to an inferred consequence (small shops get taken over or eliminated). This structure represents a causal deduction rather than a standalone factual observation.,abstract,3,Understanding the systemic dynamics of price wars and corporate market consolidation requires generalized economic concepts beyond immediate personal sensory experience. It describes a macro-level business phenomenon rather than an isolated everyday interaction.,1,It is widely understood practical knowledge that smaller businesses have fewer financial reserves to survive prolonged price cuts compared to massive corporate competitors.
83977778080b185a88470b21a4b2b7d32636cb24048622a37bf0a7c2e387b2f6:1,18,"Echo chambers amplify views online, so political polarization deepens.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The statement presents a testable causal hypothesis about social media and political behavior that can be investigated empirically, rather than an untestable personal preference.",social,4,"The statement deals entirely with human communication, digital culture, and political structures, which are socially constructed phenomena.",figure of speech,4,"The phrase 'echo chambers' is a metaphor for ideologically isolated communication environments, and 'amplify' and 'deepens' are used metaphorically.",positive,4,The sentence describes a cause-and-effect relationship in the world without prescribing values or stating how things ought to be.,reasoning,4,The presence of the connector 'so' indicates that a conclusion (polarization deepens) is being inferred from a premise (echo chambers amplify views).,abstract,3,Systemic political polarization and macro-level digital dynamics cannot be directly measured or verified purely through individual day-to-day sensory experience.,0,"This statement is a sociological and political theory about modern digital media rather than intuitive, foundational human common sense."
d0449b27f0a1a72ea995dd97813fcbb2e8b8ceaf61e32caf3244f85de918441c:1,21,"The climate is a ticking bomb, so coastal cities will drown this century.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,opinion,3,"The statement relies on hyperbolic, subjective framing rather than an objectively verifiable empirical fact.",physical,4,"The claim centers on the earth's climate and physical geography, specifically sea levels and coastal flooding.",figure of speech,4,"It employs metaphors and hyperbole, describing the climate as a 'ticking bomb' and cities as 'drowning'.",positive,3,"It asserts an empirical, descriptive prediction about what will happen rather than prescribing how things ought to be.",reasoning,4,The word 'so' explicitly frames the statement as an inference from a premise to a conclusion.,abstract,4,Long-term climate dynamics and century-scale global projections cannot be understood purely through individual everyday sensory experience.,0,"The statement is an alarmist, rhetorical prediction about macro-scale environmental change, which relies on scientific debates rather than universal common-sense reasoning."
a0cf129b31f3ea82b32677c7f35f980bcacd024ec45478ca9d046bdb63c8adda:1,22,"Bacteria are winning the arms race, so superbugs will soon outpace all antibiotics.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,opinion,3,"The statement makes a speculative prediction about the future using subjective terms like 'winning', which cannot be definitively proven as an objective fact.",physical,4,"The statement is grounded in biological processes, pharmacology, and natural evolutionary dynamics.",figure of speech,4,Phrases like 'arms race' and 'outpace' use metaphorical language to describe biological competition and antibiotic resistance.,positive,3,It describes an empirical trajectory of the natural world rather than expressing a moral prescription or value judgment about what ought to be.,reasoning,4,The presence of the causal conjunction 'so' explicitly links an observational premise to a deduced conclusion.,abstract,3,Evaluating bacterial evolution and global antibiotic efficacy requires aggregated scientific data rather than immediate personal everyday experience.,0,Antimicrobial resistance and evolutionary arms races are technical concepts in microbiology rather than basic shared common sense.
9c271cfc8c06d0ed59919c5b1830d1ac16f713c6ed6ae72a851b3516cac18072:1,23,"Evolution never sleeps, so viruses will always stay one step ahead of vaccines.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The statement makes an empirical assertion about biological dynamics that can be scientifically tested and falsified, such as by historical examples of vaccines eradicating viruses like smallpox.",physical,4,"The statement deals directly with biological processes, specifically viral mutation and immunological interventions, which belong to the natural world.",figure of speech,4,Phrases like 'evolution never sleeps' and 'stay one step ahead' are metaphors personifying evolutionary mechanisms and viral adaptation.,positive,4,The statement describes a purported empirical regularity about nature rather than making an ethical or value-based judgment about what ought to happen.,reasoning,4,The word 'so' explicitly connects a premise about ongoing evolution to a deduced conclusion regarding vaccine efficacy.,abstract,3,"Understanding viral evolution and vaccine evasion involves complex, population-level biological theories that cannot be directly observed through everyday personal experience.",0,"This statement involves specialized scientific concepts in virology and evolutionary biology rather than basic common-sense reasoning, and its absolute claim is also scientifically inaccurate."
1485202f784bcf569374cba389361155364886dfd2cc85e0bb24b4151fc2030f:1,26,"The universe is an ever-inflating balloon, so galaxies will drift into lonely darkness.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The statement asserts a cosmological claim about the expansion of the universe and its future state, which can be evaluated objectively using astrophysics.",physical,4,"The statement deals entirely with cosmological physics, celestial bodies, and the physical expansion of spacetime.",figure of speech,4,"The statement uses metaphors, comparing the universe to an 'inflating balloon' and personifying galaxies drifting into 'lonely darkness'.",positive,4,The claim describes a hypothesized physical mechanism and outcome rather than expressing an ethical value judgment or social norm.,reasoning,4,The word 'so' explicitly connects a premise about cosmic expansion to a logical consequence regarding the future fate of galaxies.,abstract,4,Cosmic expansion and the deep-future isolation of galaxies occur on vast scales far beyond ordinary human experience and observation.,0,Cosmological theories about the expansion of space and the ultimate fate of galaxies rely on specialized scientific research rather than intuitive common sense.
0dde113da2dad5a55fde91cc8ea858bc15814d20e60e5dd4005dc825bccc07c3:1,24,"Oceans are Earth's lungs, so dying plankton will leave the planet gasping.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,"The underlying assertion regarding the relationship between oceanic phytoplankton and planetary oxygen levels can be scientifically tested and verified or falsified. Although expressed dramatically, it concerns objective biogeochemical dynamics rather than purely subjective taste.",physical,4,"The statement focuses on natural biological and ecological systems, specifically marine plankton and atmospheric oxygen. These are physical and biological phenomena governed by the laws of nature.",figure of speech,4,"The phrase employs metaphors such as 'Earth's lungs' and personifies the planet as 'gasping' for breath. Earth does not possess biological lungs, making the expression figurative.",positive,4,It describes a purported cause-and-effect relationship in the natural world without making an explicit ethical or value-based judgment about what ought to happen. It presents an ecological claim about reality rather than a normative command.,reasoning,4,"The presence of the causal connective 'so' indicates that a conclusion is drawn from a stated premise. It infers that because oceans supply atmospheric oxygen, the loss of plankton will cause oxygen starvation.",abstract,4,The statement deals with planetary-scale biogeochemical cycles and microscopic marine organisms that cannot be directly perceived in everyday personal human experience. Understanding these dynamics relies on scientific models and abstract ecological knowledge.,0,"This statement relies on scientific knowledge of marine biology and global carbon and oxygen cycles rather than intuitive, everyday human common sense."
052425279816a0cabcf6c9dc4a5bac5ed3d994b52fe3f5116a7482ba3e780b93:1,27,"Moore's law is running out of road, so chips will stop getting faster.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,fact,3,Whether semiconductor chips will cease to increase in speed can be objectively verified and measured through empirical testing rather than subjective value judgments.,physical,4,"The statement concerns semiconductor technology, microchip performance, and physical engineering limits.",figure of speech,4,The phrase 'running out of road' is a metaphor meaning coming to an end or reaching a limit.,positive,4,The claim describes a hypothesized empirical outcome about physical systems rather than an ethical or normative standard of how things ought to be.,reasoning,4,The statement uses the causal connective 'so' to derive a conclusion about chip speeds from a premise about Moore's law.,abstract,3,The concepts of Moore's law and microarchitectural scaling limits are technical abstractions not directly observable through typical everyday human experience.,0,Evaluating Moore's law and future microchip performance requires specialized technical knowledge of computer architecture and semiconductor physics rather than universal common sense.
b19c8a65bbb967dd8de772d38709eb68086f5c695410d1de9614125dcafe23b9:1,29,"Asteroids are cosmic bullets, so a catastrophic Earth impact is only a matter of time.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,google/gemini-3.8-flash,opinion,3,"The claim asserts that an impact is inevitably 'only a matter of time,' which is a speculative prediction rather than an empirically verifiable fact given unknown future variables like planetary defense.",physical,4,"The statement concerns physical entities and processes in the universe, specifically asteroids, orbital mechanics, and planetary collisions.",figure of speech,4,Describing asteroids as 'cosmic bullets' is a clear metaphor comparing celestial bodies to fired ammunition.,positive,4,The statement attempts to describe an objective eventuality in the physical world without making an ethical or value judgment.,reasoning,4,The presence of the connective 'so' demonstrates an inference where a conclusion is drawn from a stated premise.,abstract,4,"Planetary impacts operating on cosmic timescales cannot be directly observed or learned through ordinary, everyday human experience.",0,"This statement involves specialized astronomical concepts and geological timescales rather than practical, everyday knowledge shared by humans."
