source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
5deae912b1737fa7fdde78341f0a8a42d36ee1e92894b66ba2f9e705f42a8464:1,10,"Because technology is a tool, not a master, innovation should serve human dignity.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about how innovation ought to be directed toward human dignity, which cannot be objectively verified. It reflects a subjective ethical stance rather than a demonstrable fact.",social,4,"The statement concerns human values, dignity, and the social role of technology, all of which are socially constructed concepts. It does not refer to measurable physical or natural phenomena.",figure of speech,3,"The phrase ""technology is a tool, not a master"" uses metaphorical language to personify technology and contrast servitude with dominance. The rest is more literal, but the metaphor is central to the statement's rhetorical force.",normative,4,"The word ""should"" explicitly signals a normative claim about what innovation ought to do. It prescribes a value-based direction rather than describing an empirical regularity.",reasoning,3,"The statement presents a premise (technology is a tool, not a master) and derives a conclusion (innovation should serve human dignity) from it. It combines an assertion with a logical inference to reach a normative conclusion.",abstract,3,"The statement deals with broad philosophical principles about technology, innovation, and human dignity rather than concrete everyday situations. While people encounter technology daily, the generalization about innovation serving dignity is a higher-level abstraction.",1,The idea that technology should serve people rather than dominate them is a widely shared intuition that most people would recognize as reasonable in everyday discourse about responsible innovation.
c495f7c9b6e1d6fc9c3075021560a7408eb9933932558779f3d10351edde29bf:1,12,"Because peace requires mending fences, nations should favor dialogue over wounded pride.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about what nations should prioritize (dialogue over pride), which cannot be objectively proven true or false. It is inherently subjective and prescriptive.",social,4,"The statement concerns international relations, diplomacy, and human values like pride and dialogue, all of which are socially constructed concepts governing human interaction.",figure of speech,4,"""Mending fences"" is a metaphor for repairing relationships, and ""wounded pride"" is figurative language. The statement uses metaphorical expressions rather than plain literal meaning.",normative,4,"The statement uses ""should"" to prescribe what nations ought to do, expressing a value judgment about preferred behavior rather than describing an empirical regularity.",reasoning,4,"The statement presents a conclusion (nations should favor dialogue) derived from a premise (peace requires mending fences), combining knowledge with logical inference using ""because.""",abstract,3,"The statement deals with international relations and diplomatic principles at the nation-state level, which is not something individuals encounter in ordinary daily life. However, the underlying principle of choosing dialogue over pride has everyday analogs.",1,"The idea that resolving conflicts requires communication and that pride can hinder peace is a widely shared, intuitive understanding that most people recognize from personal and social experience, even at the interpersonal level."
e8211ce5de22fb8a65c0de573deeb3543441609172a90e5dd2275cfe752a0467:1,13,"Since equal dignity admits no ladders, social rank should not determine basic rights.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement asserts a value judgment—that dignity implies equality and that rights shouldn't depend on rank—which cannot be empirically verified and is inherently subjective. It is a philosophical/political claim, not a demonstrable fact.",social,4,"The statement concerns dignity, social rank, and rights, all of which are socially constructed concepts governing human relations. It does not refer to any physical, biological, or natural-law phenomenon.",figure of speech,4,"The phrase 'admits no ladders' is a metaphor, using 'ladders' to represent hierarchies or rankings. It is not meant literally; dignity does not literally 'admit' or reject physical ladders.",normative,4,"The statement prescribes how things should be ('should not determine basic rights') and invokes values like dignity and equality, making it a normative judgment rather than a descriptive observation.",reasoning,4,"The statement uses 'since' to present a premise ('equal dignity admits no ladders') from which a conclusion ('social rank should not determine basic rights') is logically derived. It is an argument, not a standalone observation.",abstract,4,"The statement deals with philosophical principles like equal dignity, social rank, and basic rights—concepts that are not encountered in ordinary daily experience but require abstract political or ethical reasoning.",0,"This is a philosophical and political argument about the relationship between dignity, hierarchy, and rights, requiring abstract reasoning about social theory. It is not a piece of practical, everyday common sense that people apply in routine situations."
df115980eeb6dbd1e4be6ca6fff72eaba8e24872ef358635827095c88cf5e9f4:1,14,"Because tradition is a guide, not a jailer, societies should permit thoughtful reform.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about how societies ought to balance tradition and reform, which cannot be objectively verified or falsified. It reflects a philosophical stance that reasonable people might disagree about.",social,4,"The statement concerns tradition, societal reform, and human institutions, all of which are socially constructed concepts governing human experience rather than objective natural phenomena.",figure of speech,4,"The phrase 'tradition is a guide, not a jailer' is a metaphor that personifies tradition, comparing it to a guide and a jailer to convey its meaning figuratively rather than literally.",normative,4,"The statement uses 'should' to prescribe how societies ought to act, expressing a value judgment about permitting reform rather than describing an empirical regularity.",reasoning,4,"The statement presents a conclusion ('societies should permit thoughtful reform') derived from a premise ('tradition is a guide, not a jailer'), combining a conceptual claim with logical inference to reach a normative conclusion.",abstract,4,"The statement addresses broad societal principles about tradition and reform at a philosophical level, which cannot be observed or arrived at solely through individual everyday experience.",1,"The idea that tradition should guide but not rigidly constrain society, allowing for thoughtful change, is a widely held and intuitive principle that most people encounter and recognize in everyday social and political discourse."
561eed4959b5c46d2c3f53eb69efb0fc370bcee31b2061f24b47da40eddc6aaf:1,15,"Since compassion should cross borders, birthplace should not decide whose suffering matters.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a moral value judgment about whose suffering matters, which cannot be objectively demonstrated true or false. It is inherently subjective and normative.",social,4,"The statement concerns beliefs about moral obligations across borders and socially constructed notions of whose suffering deserves attention, which are of human origin.",literal language,3,"The language is mostly plain and direct in expressing a moral principle. 'Cross borders' could be seen as slightly figurative, but it is used in a standard, literal sense of extending across national boundaries.",normative,4,"The statement uses 'should' twice, expressing moral judgments about how people ought to think and act, making it clearly normative.",reasoning,4,"The statement presents a conclusion ('birthplace should not decide whose suffering matters') derived from a premise ('compassion should cross borders'), combining knowledge and logic to reach a moral inference.",abstract,3,"The statement deals with broad moral principles about global compassion and border-crossing obligations, which are philosophical abstractions rather than situations encountered in ordinary daily experience.",0,"This statement is a moral-political argument about global justice rather than common sense. It presents a debatable normative position that not everyone would accept, requiring ethical reasoning rather than reflecting widely shared practical knowledge."
12a8ab2ebe78a16aad12417c19c3f871708863abe79dc5c0b5169c4baabe6392:1,16,"Because punishment cannot turn back clocks, justice should also make room for rehabilitation.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about what justice should encompass regarding rehabilitation. This cannot be objectively demonstrated as true or false, making it inherently subjective and an opinion.",social,4,"The statement concerns justice, punishment, and rehabilitation, which are entirely human-constructed social institutions and normative frameworks governing human behavior and societal organization.",figure of speech,3,"The phrase 'turn back clocks' is a metaphorical expression meaning to undo past harm or restore a prior state, rather than literally referring to clocks. It is not plain literal language.",normative,4,"The statement explicitly uses 'should,' indicating a prescriptive judgment about what justice ought to include, rather than describing an empirical regularity or observable fact about the world.",reasoning,4,The statement draws a conclusion ('justice should make room for rehabilitation') by logically combining the premise that punishment cannot undo past harm with a value-based inference about what justice ought to include.,abstract,3,"While punishment and justice may be encountered in everyday life, the statement reflects a philosophical principle about the nature and purpose of justice systems, which goes beyond ordinary individual experience and involves abstract reasoning about societal values.",1,"The idea that punishment alone cannot undo harm and that justice should therefore also consider rehabilitation is a widely shared and intuitively understandable principle that many people arrive at through everyday moral reasoning, making it an example of human common sense."
7a9d1cc5458054195bf974d549a83481762eb92b143d1675435302f19a8799a6:1,18,"Because shared prosperity needs strong roots, communities should invest beyond the next election.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The claim prescribes how communities ought to invest and invokes value-laden notions like 'shared prosperity' and 'strong roots,' which cannot be objectively verified or falsified. This makes it inherently subjective rather than empirically demonstrable.",social,4,"The statement concerns community investment, elections, and prosperity, all of which are socially constructed institutions and collective human concerns. It does not refer to natural, physical, or mathematical regularities.",figure of speech,4,"The phrase 'strong roots' is a clear metaphor comparing community foundations to plant roots, and 'beyond the next election' functions idiomatically to mean long-term thinking. These rhetorical devices make it figurative rather than strictly literal.",normative,4,The use of 'should' explicitly signals a value-based prescription about how communities ought to behave. It reflects a judgment or social ideal rather than an empirical observation or scientific regularity.,reasoning,4,"The statement is structured as a causal argument: because prosperity requires deep foundations, communities ought to adopt long-term investment strategies. It combines premises with logic to reach a prescriptive conclusion rather than merely reporting an observation.",abstract,3,"Concepts like 'shared prosperity,' community-level investment, and multi-election time horizons operate at a societal and policy level. They cannot be directly observed or experienced through ordinary individual daily routines, making the statement abstract.",1,"The underlying idea that long-term planning yields more durable benefits than short-term, politically driven actions is widely recognized and intuitively accepted across everyday human experience."
0edd0883fb876a694c24f1142dd78d73511a4ba4d465afd3ff3e68f5b9fb4e48:1,17,"Since conscience cannot wear a uniform, societies should protect religious and nonreligious convictions.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about what societies 'should' do, which cannot be objectively demonstrated as true or false. It reflects a particular philosophical or political viewpoint about protecting convictions.",social,4,"The statement concerns conscience, religious and nonreligious convictions, and societal obligations—all of which are socially constructed concepts governing human experience. There is nothing related to physical or natural laws here.",figure of speech,4,'Conscience cannot wear a uniform' is a metaphor meaning that inner moral or spiritual convictions cannot be outwardly standardized or enforced by external authority. This is not literal language but a figurative expression.,normative,4,"The statement uses 'should,' prescribing what societies ought to do regarding the protection of convictions. This is a normative judgment about values and social obligations, not an empirical observation.",reasoning,4,The statement presents a conclusion ('societies should protect religious and nonreligious convictions') derived from a premise ('conscience cannot wear a uniform'). It combines an observation about the nature of conscience with a logical inference to arrive at a policy recommendation.,abstract,4,"The statement deals with abstract philosophical concepts like conscience, societal obligations, and the protection of convictions at a societal level. These are not things one encounters in ordinary daily experience but rather involve broader philosophical and political reasoning.",1,"The idea that inner convictions cannot be forced into a single mold and that societies should therefore protect diverse beliefs is a widely shared intuition in pluralistic societies. While expressed in a somewhat philosophical way, the underlying principle aligns with common human understanding about freedom of thought and conscience."
18c8e11a65e663e0056ea8f5bc5c567a31b31990a94f84c2c3891b5cd22b06fb:1,20,"Because no generation owns wisdom’s crown, progress should welcome both experience and fresh perspectives.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The statement expresses a value judgment about how progress 'should' welcome both experience and fresh perspectives, which cannot be objectively verified. It reflects a subjective belief about intergenerational wisdom and progress.",social,4,"The statement concerns beliefs about wisdom, progress, and intergenerational dynamics, all of which are socially constructed concepts governing human experience. There is no physical or empirical measurement involved.",figure of speech,4,"The phrase 'wisdom's crown' is a metaphor, and the overall statement reads as an aphorism about generational wisdom and progress. The language is figurative rather than plain and literal.",normative,4,The use of 'should' makes this a normative statement prescribing how progress ought to be approached. It expresses a value judgment rather than describing an empirical regularity.,reasoning,3,"The statement presents a conclusion ('progress should welcome both...') derived from the premise that 'no generation owns wisdom's crown,' combining an observation with a logical inference. It is structured as an argument rather than a simple observation.",abstract,4,"The statement deals with broad concepts like generational wisdom, progress, and the value of diverse perspectives, which cannot be observed solely through individual everyday experience. It is a philosophical generalization rather than a description of a common daily situation.",0,"While the underlying idea of valuing both experience and new perspectives is broadly accepted, the statement is phrased as a philosophical aphorism with metaphorical language ('wisdom's crown') and addresses abstract concepts of progress and generational wisdom, placing it beyond ordinary everyday common sense."
c4c1ed7f33ae17008e124f0f03e353e86cbfa27ce8aab28e28428f5bcbf07d19:1,19,"Since news shapes society’s compass, journalism should prize accuracy over applause.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,"The claim prescribes what journalism should value, which cannot be empirically verified. It reflects a subjective value judgment rather than an objective fact.",social,4,"The statement concerns journalism's role in society and what it ought to prioritize, both of which are socially constructed human concerns. It does not reference any natural or physical law.",figure of speech,3,"The phrases ""society's compass"" and ""prize accuracy over applause"" are metaphorical rather than literal. They use figurative expressions to convey ideas about news influence and journalistic priorities.",normative,4,"The statement expresses what journalism ""should"" do, making it a value judgment rather than an empirical description. It prescribes an ideal rather than describing an observable regularity.",reasoning,4,The statement combines an observation about news's societal influence with a logical conclusion about journalistic priorities. It presents an argument rather than a standalone fact.,abstract,3,"The statement addresses broad principles about journalism and society rather than concrete everyday situations. While people encounter news daily, the normative principle about journalistic ethics is more abstract.",1,"The idea that journalism should prioritize accuracy over popularity or applause is widely accepted as a basic principle of good reporting, reflecting a common-sense understanding of media responsibility."
3729fa97b174036e689ec22dd0c25acac09db643c0ee9aab10919e3c4e70331b:1,21,"Power fears scrutiny, so secrecy becomes its shield.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,qwen/qwen3.8-max-0902,opinion,4,The statement attributes human emotions (fear) to an abstract concept (power) and presents a sweeping generalization about secrecy that cannot be objectively verified; it reflects a philosophical or political viewpoint rather than a demonstrable fact.,social,4,"The statement concerns power dynamics, secrecy, and social/political behavior, all of which are intrinsically human and social constructs rather than features of the physical world.",figure of speech,4,"The statement personifies 'power' as something that 'fears' and uses 'shield' as a metaphor for secrecy, making it clearly figurative rather than literal.",normative,3,"While it gestures at an empirical pattern, the statement primarily expresses a value-laden judgment about the nature of power and secrecy, implying criticism of those in power. Confidence is 3 because one could argue it describes an observed regularity, but the personification and moral undertone lean it toward normative.",reasoning,3,"The statement presents a conclusion ('secrecy becomes its shield') derived from a premise ('power fears scrutiny'), combining observation with logical inference. Confidence is 3 because it is brief and aphoristic, but the causal structure ('so') indicates reasoning.",abstract,4,"The statement discusses broad, generalized concepts like 'power' and 'secrecy' as abstract forces, not something one encounters in a specific everyday situation. It reflects a philosophical or political generalization beyond individual experience.",1,"The idea that those in power tend to avoid transparency and use secrecy to protect themselves is a widely recognized and commonly shared intuition in everyday political and social reasoning, making it an example of human common sense."
