source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
cc786ab06bcccd2bd445613eb3d311d4f15627d1f86aea0c5f43cc2fb1a30146:1,671,Philosophy is the telescope revealing distant truths beyond individual horizons.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,4,The metaphorical claim about philosophy's role is a subjective characterization that cannot be objectively demonstrated or refuted. It is inherently a matter of perspective.,social,3,"The statement concerns philosophy, a human intellectual and social practice, rather than any empirically measurable natural feature. Its meaning is rooted in human concepts and beliefs.",figure of speech,4,"The statement uses a metaphor, comparing philosophy to a telescope and truths to distant objects beyond horizons. It is clearly not meant literally.",normative,2,"The statement expresses a value-laden characterization of what philosophy does or should reveal, reflecting a belief about its significance. It is not an empirical regularity, though the metaphorical framing makes this slightly less clear-cut.",knowledge,3,The statement offers a single observation or characterization about philosophy rather than deriving a conclusion from premises through logic. No reasoning chain is presented.,abstract,3,"The statement concerns the broad nature and reach of philosophy as a discipline, not a concrete everyday situation. It addresses abstract epistemic ideas beyond individual experience.",0,"This is a poetic, abstract metaphor about the nature of philosophy, not a practical judgment or ordinary-world insight that typical human common sense would produce."
acf02bc4458611f4dcdebd9902559a1d89c99def5af1ea22da70990ed059128c:1,822,"The Earth orbits the Sun, creating seasonal changes.",,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"The statement describes scientifically verifiable facts about the Earth's orbit and seasons, demonstrable independently of opinion.",physical,4,"It concerns astronomy and natural physical laws, measurable and derivable empirically.",literal language,4,The language plainly describes orbital mechanics and seasons with no metaphor or hyperbole.,positive,4,"It states an empirical regularity of the world rather than any judgment, value, or norm.",knowledge,3,"It presents known facts about the world, though it links orbit and seasons like a brief causal explanation. Primarily it is a piece of established knowledge rather than derived reasoning.",everyday,3,"Seasonal changes are encountered in ordinary life, though the orbital cause is not directly observable through individual experience, so the causal link leans abstract.",1,"This is a widely taught and commonly known basic fact about the world that most people understand, so it counts as human common sense."
18c6d6cb672399c6c667b6996f64a7fbdd6b7f007b8b0a2252fcec19e4d1b863:1,94,Stars fill the night sky.,,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"The statement describes an observable phenomenon that can be verified independently of opinion, though minor vagueness around 'fill' is possible.",physical,4,"Stars and the night sky are natural, physical objects governed by astronomy, not human social constructs.",literal language,2,"It seems literal, though 'fill' could be a slight hyperbole since stars don't literally fill the sky; it's mostly plain description.",positive,4,"It is an empirical claim about the world, not a value judgment or norm.",knowledge,4,"It is a simple observation about the world, not a conclusion derived by combining facts with logic.",everyday,4,Seeing stars in the night sky is a common experience people can directly encounter.,1,"The statement reflects a basic, widely shared observation about the world that most people know from ordinary experience."
e5813520656994929b0383ece35957a7afca9fd57cab72e68148d139ca250d88:1,980,Cumulative knowledge leads to advancements in technology and scientific discoveries.,,platform/published,z-ai/glm-5.3-flash:batch,fact,3,"The claim that cumulative knowledge leads to technological and scientific advances can be verified against historical evidence, making it a fact rather than a subjective opinion.",physical,2,"Technological advancement and scientific discovery are objective, empirical phenomena, though knowledge accumulation itself has a socially constructed dimension.",literal language,4,"The statement uses plain, ordinary language with no metaphor, aphorism, or hyperbole.",positive,4,"The statement describes an empirical regularity about how knowledge relates to progress, not a value judgment or norm.",reasoning,2,"The statement presents a causal conclusion that cumulative knowledge leads to advancement, combining observations with inferential logic.",abstract,3,"The general relationship between accumulated knowledge and scientific progress is a broad regularity, not something observable in ordinary individual experience.",0,"This is a broad sociological/historical generalization about the growth of science and technology, not an everyday inference that ordinary people rely on in common situations."
ae2334a1282761a352395ac8c0ecf563690c52c5228241e1cfe4ed227c13d728:1,315,Axioms are self-evident truths forming the foundation of mathematical systems.,,platform/published,z-ai/glm-5.3-flash:batch,fact,3,"The claim describes the standard role axioms play in mathematical systems, which can be checked against established mathematical practice rather than personal preference.",social,2,"Axioms and mathematical systems are human-constructed formal frameworks rather than features of the physical world, though the statement has a logical flavor, making confidence moderate.",literal language,4,"The statement is plain declarative prose with no metaphor, aphorism, or hyperbole.",positive,3,"It asserts a descriptive fact about how axioms function in mathematics, not a value judgment or norm.",knowledge,3,It states a piece of information about mathematical foundations rather than deriving a conclusion through combined premises and logic.,abstract,4,Axioms and the foundations of mathematical systems are not things people encounter in ordinary everyday experience; the topic is highly abstract.,0,"This is specialized knowledge about mathematical philosophy and foundations, not an everyday inference or shared intuitive understanding that ordinary people use in daily life."
8f8f901913588ce03e9f73b663bc7c6ea774cdb6f5ce551fe2e3593c0f05208e:1,63,Courtesy costs nothing but buys everything.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,The claim that courtesy 'buys everything' is a subjective generalization that cannot be objectively demonstrated or disproven.,social,4,"Courtesy is a socially constructed concept about human interactions, not something measurable by natural rules.",figure of speech,4,The statement is an aphorism using metaphorical language ('buys everything') beyond literal meaning.,normative,3,"It expresses a value judgment about the worth of courtesy, reflecting a social belief rather than an empirical law.",knowledge,3,"It states a general observation about courtesy's value, not a conclusion derived from explicit logical steps.",everyday,4,Courtesy and politeness are things people encounter regularly in ordinary social interactions.,1,This is a widely shared piece of folk wisdom about polite behavior that most people intuitively understand from everyday social experience.
bb7998c5a39faaedf0215546a507ad2192612db43649a10d08f3d57d27177cc6:1,871,"The sun is a mighty forger, crafting life’s energy on its fiery anvil.",,platform/published,z-ai/glm-5.3-flash:batch,fact,2,"The underlying claim that the sun generates the energy sustaining life is empirically verifiable, though the metaphorical framing ('forger', 'fiery anvil') makes it hard to evaluate as a plain factual assertion.",physical,3,"The statement concerns the sun's role in producing energy for life, a topic of physics and biology rather than human beliefs or conventions.",figure of speech,4,The sun is not literally a forger with an anvil; the phrasing is a clear metaphor describing energy production.,positive,3,"It describes how the world works (the sun supplying energy) rather than expressing a value, judgment, or social norm.",knowledge,3,"It is a single observation about the sun's role in life's energy, presented as a poetic description rather than a conclusion derived from stated premises and logic.",everyday,2,"The sun and its warmth are things people encounter daily, though the scientific fact of nuclear fusion underlying the claim is not directly observable in ordinary experience.",0,"This is a poetic, metaphorical description rather than an example of common-sense reasoning; it does not reflect everyday practical inference about the world."
b0fd43ad238788f572a98882e7511ec695d61371e313655110d5a534982a1b5a:1,302,Arithmetic is the skeleton holding up the flesh of comprehension.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,"The claim about arithmetic 'holding up' comprehension is a subjective evaluative metaphor, not demonstrably correct or incorrect. It expresses a perspective on the role of arithmetic.",physical,2,"The statement concerns arithmetic and comprehension, which relate to mathematical and cognitive matters, though the metaphorical framing makes this somewhat ambiguous.",figure of speech,4,The skeleton/flesh imagery is clearly a metaphor; arithmetic and comprehension are not literally anatomical structures.,positive,2,"The statement asserts a descriptive claim about how arithmetic supports comprehension rather than prescribing what should be. However, its subjective nature makes this less clear-cut.",reasoning,2,"The statement presents a conclusion about the relationship between arithmetic and comprehension, resembling an inferred judgment rather than a direct observation. It is not obviously derived from explicit premises, so confidence is moderate.",abstract,3,"It concerns an abstract relationship between mathematical skill and understanding, not a concrete everyday situation someone directly encounters.",1,"The statement reflects a widely shared intuition that basic arithmetic underlies broader understanding and reasoning, an idea familiar from everyday education and communication."
1812ab11beb056a4d44a2ccfaaca1160c2e9ede437a834ba3f7011e3d904492b:1,313,Augmented reality overlays digital information onto physical perceptions.,,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"Whether AR systems overlay digital content onto real-world perception can be empirically verified through observation and technical documentation. It is objectively demonstrable, not subjective.",physical,3,"The statement describes a technical/engineering process of how AR devices render digital content over perceived reality. However, 'perceptions' introduces a slight human-experiential element, lowering confidence somewhat.",literal language,4,"The sentence uses plain, technical language meaning exactly what it says, with no metaphor, hyperbole, or idiom.",positive,4,"The statement describes how augmented reality works in the world, an empirical regularity about a technology, rather than expressing a judgment or value.",knowledge,4,"The statement is a piece of factual knowledge about a technology, not a conclusion derived through reasoning from other premises.",everyday,2,"AR apps and filters (e.g., on phones) are common everyday experiences for many people, though the statement is a definitional, slightly abstract description of the technology rather than an everyday situation itself.",1,"This is a widely known, definitional fact about a familiar modern technology that a generally informed person would know, so it counts as basic common knowledge."
f52347c9c706dc2ef9ecc29952b320d8db45f4ed0e9cde26f9c946d5217705f6:1,300,"Antarctica is the coldest continent, located at the southernmost part of Earth.",,platform/published,z-ai/glm-5.3-flash:batch,fact,4,Antarctica's temperature and location can be objectively measured and verified.,physical,4,The statement describes geographic and climatic features governed by natural rules.,literal language,4,The statement uses plain descriptive language with no metaphor or hyperbole.,positive,4,"It describes an empirical fact about the world, not a judgment or value.",knowledge,4,"It is a direct observation/fact about the world, not a conclusion derived through logic.",abstract,3,Most people do not encounter Antarctica in everyday life; it is learned general knowledge rather than direct experience.,1,"This is basic geographic knowledge widely taught and commonly known, typical of common-sense general knowledge about the world."
506b61ba573bce8cf0f34d1770d19d059db1bede68bcde4f93370628cbda49a0:1,255,A warm smile invites friendliness.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,Whether a smile 'invites friendliness' is a subjective social claim that cannot be objectively demonstrated; it depends on human perception and preference.,social,4,"The statement concerns social perception and interpersonal dynamics, not physical or natural-world properties that can be empirically measured.",figure of speech,3,"The phrasing resembles an aphorism: a smile doesn't literally 'invite' anyone, but figuratively signals warmth and openness.",positive,2,"It describes an empirical regularity (warm expressions tend to elicit friendly responses) rather than prescribing what should be, though its aphoristic form makes this somewhat uncertain.",knowledge,3,It states a general observation about social interaction rather than deriving a conclusion through explicit logical steps.,everyday,4,Smiling and friendly interaction are things people routinely encounter in ordinary daily life.,1,This is a typical piece of human common sense about social interaction: people intuitively know that smiling warmly tends to make others respond in a friendly way.
9eeab86e1c57f53a0e87ca88c39b94ca98ede39d2a0fed2b02f5d11aff9569e8:1,726,Religion often mirrors the unseen laws governing the universe.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,4,Whether religion mirrors unseen universal laws is a subjective philosophical claim that cannot be objectively demonstrated or disproven.,physical,2,"The statement claims a correspondence between religion and laws governing the universe, which gestures at objective natural rules, though religion itself is a human construct.",figure of speech,4,"The word 'mirrors' is metaphorical, suggesting resemblance or reflection rather than a literal mirror.",positive,3,"It asserts an empirical-like regularity about how religion relates to the universe, rather than prescribing what should be.",knowledge,2,It reads as a stated observation or belief about the world rather than a conclusion derived step-by-step from premises.,abstract,3,It concerns deep metaphysical regularities about religion and the universe that cannot be observed directly through ordinary individual experience.,0,"The statement is a speculative, abstract philosophical claim about religion and metaphysical laws, not a practical belief people rely on in everyday situations."
f675fee1af1d77adb4f7fcef2a5de681e1c9394e2a2fa213bae468cec104e65d:1,622,Newton's third law: every action has an equal and opposite reaction.,,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"Newton's third law is a scientific law that can be empirically demonstrated or falsified, independent of anyone's opinion.",physical,4,"The statement describes a law of mechanics about forces between objects, which belongs to physics and can be measured empirically.",literal language,3,"The terms 'action' and 'reaction' are technical physics terms referring to forces, so the statement means exactly what it says; slight uncertainty arises because the colloquial phrasing could be mistaken for a metaphorical aphorism.",positive,4,"It states an empirical regularity about how forces behave, not a judgment, value, or convention.",knowledge,3,"It is an observation about the world stated as an established physical law, not a conclusion derived by chaining premises, though it is the result of scientific reasoning historically.",abstract,4,Forces acting in equal-and-opposite pairs is a formal physical regularity that cannot be arrived at solely through ordinary individual experience.,0,"This is a formal scientific law from physics, not an everyday intuition; most people do not spontaneously know or use Newton's third law in daily life, so it goes beyond common sense."
560adbcc0ea14773927db9f08ebcf42594c9af0b0021ae479629e93e32ad1f57:1,85,Precision in language ensures clarity.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,"Whether precision truly 'ensures' clarity is a debatable generalization that cannot be objectively demonstrated, so it reads as a belief someone holds about language.",social,4,"Language, precision, and clarity are human-constructed concepts about communication, not measurable physical phenomena.",literal language,4,"The statement plainly claims a relationship between precision and clarity without metaphor, hyperbole, or figurative devices.",positive,2,"It asserts an empirical regularity about how precision relates to clarity rather than prescribing how language ought to be used, though the claim is fuzzy enough that some may read it normatively.",knowledge,2,"It states a general observation about language rather than a conclusion explicitly derived from premises, though it has a mild reasoning flavor ('precision implies clarity').",everyday,3,"Communication and the desire to be understood are ordinary everyday experiences, so this generalization is grounded in common encounters.",1,"The statement expresses a widely shared intuition that careful, precise wording helps people understand each other, which is a piece of everyday common sense about communication."
ee191b03a23768726191b168a51662de763f6394a45a39e9daec45082e2ddb30:1,727,Religion shapes society as gravitational forces shape galaxies.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,This is a metaphorical claim about religion's societal influence that cannot be objectively demonstrated or disproven. It is a subjective interpretation of religion's role.,social,4,"The statement concerns religion and society, which are human/social constructs, even though gravity is mentioned only as a metaphor. Its subject matter is of human origins.",figure of speech,4,"The statement is clearly a metaphor comparing religion's influence to gravity's effect on galaxies, which cannot be taken literally.",positive,3,"The statement asserts an empirical regularity about how religion shapes society, rather than expressing a value judgment. However, its metaphorical form makes the empirical claim somewhat vague.",knowledge,3,The statement presents a claimed observation about the world rather than a conclusion derived through explicit logic. It reads as an asserted insight.,abstract,3,The claim concerns broad societal regularities and galactic analogies that cannot be observed through ordinary individual experience. It is a macro-level abstraction.,1,"The statement reflects a widely shared intuitive understanding that religion is a powerful organizing force in human societies, using a familiar metaphor. This aligns with common human understanding of social life."
0007028cf222dbd661cfcdf9023b0b366c80df1990ef232ceb68f6938ce0f1f3:1,301,Area calculations require understanding dimension relationships in geometric figures.,,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"Whether area calculations depend on dimension relationships in geometric figures is demonstrably true through mathematics, independent of anyone's opinion.",physical,4,"The statement concerns mathematics and geometric properties, which are objective features derivable by logical rules rather than human social constructs.",literal language,4,"The sentence means exactly what it says with no metaphor, aphorism, or hyperbole.",positive,4,"It describes a factual regularity about geometric reasoning, not a judgment, value, or social norm.",knowledge,3,"It is primarily a statement of mathematical knowledge, though it could be seen as a mild inference; it states a fact rather than presenting a derived conclusion.",abstract,3,"While area calculations arise in daily life, the statement describes a general abstract mathematical relationship rather than a concrete everyday situation.",1,Understanding that area depends on dimensions (like length and width) is basic mathematical knowledge that most people acquire and apply in ordinary situations.
8eab766f38d45490de2d9cb33da79614493d906559afcdc5fa3ad4151ea3ca80:1,525,Hypotheses in history are the scientist's needles stitching patterns in time’s fabric.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,3,This is a metaphorical characterization of how hypotheses function in historiography; it expresses a subjective perspective rather than a demonstrable fact.,social,3,"The statement concerns human practices of doing history and science, which are socially constructed intellectual activities, not measurable physical phenomena.",figure of speech,4,The statement is clearly metaphorical: hypotheses are not literally needles and history is not literally a fabric.,positive,2,"It purports to describe how hypotheses work in historical inquiry, though the metaphor blurs any judgment; it reads more like a descriptive characterization than a value judgment.",knowledge,3,It conveys an observation or claim about the role of hypotheses in history rather than deriving a conclusion through explicit logical steps.,abstract,3,"It addresses abstract epistemology of historical science, not situations people encounter in ordinary daily life.",0,"The statement is a specialized, metaphorical reflection on historiographic method, requiring expert-level interpretation rather than ordinary everyday common sense."
dfefebcccd3f6a7c53af4e0eec6029fbae198f42d8de9f7d1c367f0a71441221:1,831,The Great Depression was a pivotal event in 20th-century history.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,2,"While the Great Depression's occurrence is fact, whether it was 'pivotal' is an evaluative judgment that cannot be objectively demonstrated. However, it's a widely shared historical assessment, so confidence is moderate.",social,4,"The Great Depression is an economic and historical event rooted in human social and institutional systems, not in natural laws. Its 'pivotal' status is also a human historical judgment.",literal language,4,"The statement plainly asserts that the Great Depression was pivotal, using standard language with no metaphor, hyperbole, or idiom.",positive,2,"The statement purports to describe a historical fact about the world's significance rather than express a value or preference, though 'pivotal' involves some subjective evaluation. It is not a normative ought-statement.",reasoning,2,"Calling the event 'pivotal' is a conclusion drawn from historical knowledge about its consequences, combining facts with inferential judgment. It is not a direct observation alone.",abstract,3,Historical significance of a global economic depression cannot be observed or concluded from ordinary individual experience; it requires broad historical knowledge and analysis.,0,This statement requires specialized historical knowledge about 20th-century events and an evaluative concept of historical significance; it is not something derived from everyday common sense.
cdc68665f4b8e5e90e0d9c40f5b1cd7fdecf04465e61becb12ec1ad496e70287:1,700,Probability measures event likelihoods within a defined sample space.,,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"The statement describes a standard mathematical definition that can be objectively verified against probability theory, independent of anyone's opinion.",physical,3,"Probability is a mathematical concept, which the definition places in the objective, natural-rule domain rather than human social construction, though mathematics is somewhat abstract.",literal language,4,"The statement plainly defines a term with no metaphor, aphorism, or figurative device.",positive,4,"It states what probability is as a matter of definition, not a judgment, value, or convention about how things ought to be.",knowledge,3,"It conveys a piece of factual knowledge about probability theory rather than deriving a conclusion through combined premises and logic, though one could see it as a definitional inference.",abstract,3,"Sample spaces and formal probability measures are mathematical abstractions, not something people typically articulate through ordinary experience.",0,"This is a formal mathematical definition involving technical concepts like sample spaces, which goes beyond everyday common-sense understanding of chance."
f44b40ed637484254205632db9ce5645324f40ad77a1659f21589d3397c76abe:1,602,Moderation is the gentle sunlight nurturing the garden of well-being.,,platform/published,z-ai/glm-5.3-flash:batch,opinion,4,The statement expresses a subjective value judgment about moderation that cannot be demonstrated correct or incorrect. It is inherently a matter of perspective.,social,3,"The metaphor invokes physical imagery (sunlight, garden), but the underlying content concerns human well-being, values, and perception, which are human in origin. The core meaning is social rather than measurable by natural rules.",figure of speech,4,Moderation is not literally sunlight; the statement uses an extended metaphor comparing moderation to sunlight nurturing a garden.,normative,3,"The statement conveys an endorsement or value judgment about moderation's role in well-being, not an empirical regularity or scientific law.",knowledge,2,"It presents a belief or observation about moderation and well-being rather than a conclusion derived from premises via logic. It is a stated sentiment, though the metaphor makes the line somewhat blurry.",everyday,2,"Moderation and well-being are concepts people encounter in ordinary life, even though the poetic framing gestures at abstract notions of balance. The everyday reading seems slightly more natural.",1,"The statement expresses the widely held common-sense idea that moderation and balance support well-being, even though it is delivered as a poetic metaphor rather than a literal claim."
4271077cb2d40e0dda6012dee91e0fb98ccd2d13bbfff411c14bba46e77d6f44:1,956,"Birds migrate seasonally, adapting to changes in climate and food availability.",,platform/published,z-ai/glm-5.3-flash:batch,fact,4,"Bird migration and its seasonal triggers are empirically verifiable biological phenomena, independent of opinion.",physical,4,"The statement concerns biological behavior and climate, which are objective natural features measurable empirically.",literal language,4,"The statement uses plain language describing migration directly, with no metaphor or figure of speech.",positive,4,"It describes an empirical regularity in nature, not a value judgment or social norm.",knowledge,3,It is an observation about the world rather than a conclusion derived by combining premises through logic.,everyday,3,"Seasonal bird migration is a commonly observed phenomenon people can encounter in ordinary life, though it is often learned secondhand.",1,"This is widely known general knowledge that most people acquire through education or everyday experience, fitting the scope of common sense."
