source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
159cd4d889f6e0b84db842983587d00a2b8dc973d2814827c86d60201479cc8e:1,861,"He cried wolf too often, so now nobody believes him.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,2,"The statement makes a claim about a specific person's credibility that could in principle be verified by observing others' behavior, making it a fact rather than a purely subjective preference. Confidence is moderate because the claim is vague and generalized.",social,4,"Belief and credibility are human perceptions and social constructs, not measurable physical properties.",figure of speech,4,"'Cried wolf' is an idiomatic allusion to the fable, meaning raising false alarms, not literally crying about a wolf.",positive,3,"The statement describes an empirical regularity about how people behave, without expressing any judgment or value about what should happen.",reasoning,3,"It draws a conclusion about current credibility by combining past observations (repeated false alarms) with an inference about how people respond, rather than reporting a single observation.",everyday,4,Losing credibility by exaggerating or lying is a situation people commonly encounter or understand from ordinary social life.,1,"This reflects widely shared common sense: habitual liars lose others' trust, a lesson familiar from the fable of the boy who cried wolf."
269ee5ae00e2c4ff1ffdfc4731b7e468b923acc3a6b948a3235e07bbb679ca8c:1,520,Countries with high corruption tend to attract less foreign investment.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,3,"The statement makes an empirical claim about corruption and foreign investment that can be tested with economic data, so it is a fact rather than an opinion.",social,3,"Corruption and foreign investment are human social and economic constructs, not physical or natural phenomena.",literal language,4,The statement plainly describes a relationship between corruption and investment with no metaphor or figure of speech.,positive,4,"It describes an empirical regularity about how the world works, not a value judgment about what should be.",knowledge,3,"It is stated as a general observation about the world, though it could also be an inferred conclusion; it reads more as accumulated knowledge than explicit step-by-step reasoning.",abstract,3,Most people do not observe country-level corruption and foreign investment flows in daily life; this is a general regularity studied with aggregate data.,0,"This is a specialized economics/political-science generalization rather than everyday common sense, since ordinary individuals rarely encounter or verify cross-country investment patterns."
514beeed22d8ea9d2cf04b5f64f5dac3f5c98028851964a5b7d9283d4e15e9ab:1,155,"Loud concerts slowly steal hearing, so earplugs are a must.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,4,"Noise-induced hearing loss from loud concerts is medically demonstrable, and earplug effectiveness is empirically testable, so this is verifiable independent of opinion.",physical,3,"The claim is grounded in biology and acoustics of hearing damage, measurable empirically. The recommendation of earplugs has a practical flavor but rests on physical mechanisms.",figure of speech,2,"'Steal hearing' is a mild metaphor for causing hearing loss, though the rest of the statement is plain and the metaphor is mild, hence lower confidence.",positive,3,"The core claim is an empirical regularity about hearing damage; the 'earplugs are a must' part is normative advice, but the statement is predominantly descriptive.",knowledge,2,"It mostly states a known observation, but 'earplugs are a must' adds a conclusion drawn from that knowledge, so there is a mild reasoning component.",everyday,4,"Concerts and earplugs are common, directly experiential situations people routinely encounter.",1,"This is a widely shared, practical piece of common sense about protecting one's hearing at loud events, well within ordinary everyday experience."
42e4948f846cc13d39a6b08b1bddb4c72006c9fb6ef334d87289c83d02d333eb:1,65,"History repeats itself, so empires built on greed will crumble.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,3,The claim that history repeats itself and that greedy empires inevitably crumble is a generalization that cannot be objectively demonstrated or falsified as stated.,social,4,"The statement concerns empires, greed, and historical patterns, all of which are human/social constructs rather than physical or natural phenomena.",figure of speech,4,"'History repeats itself' is an aphorism, and 'empires crumble' is a metaphorical way of describing political decline rather than literal falling.",positive,3,"The statement asserts an empirical regularity about how empires behave over time, not a value judgment about how they should behave, though its accuracy is debatable.",reasoning,3,"It combines a premise (history repeats) with a conclusion (greedy empires crumble), presenting an inferred pattern rather than a single observation.",abstract,4,"The claim concerns broad historical cycles and the fate of empires, which no individual can observe or verify through ordinary everyday experience.",1,"This is a widely shared folk-historical belief, an aphorism people commonly invoke to explain the downfall of greedy or overreaching powers, so it reflects human common sense."
ca718292691f2407769ac8057d73cdf2ddadc95af1ab473c3650a0d7a61939b6:1,74,"Social media is an echo chamber, so societies are splintering into tribes.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,2,The claim that social media causes tribalization is a broad social assertion that cannot be conclusively demonstrated or refuted; it's a contested interpretive claim.,social,4,"Echo chambers and social tribes are human social and behavioral phenomena, not physical or natural-law features.",figure of speech,4,"'Echo chamber' and 'splintering into tribes' are metaphors, not literal descriptions of chambers or tribes.",positive,2,"The statement describes a purported empirical regularity in society rather than a value judgment, though its subjectivity makes this borderline.",reasoning,3,"The statement uses 'so', presenting a conclusion (societal splintering) inferred from the premise (social media is an echo chamber).",everyday,3,"Social media use and encountering like-minded online groups are common everyday experiences, though the broad societal claim extends beyond any individual's direct observation.",1,"This is a widely shared, intuitive observation about online behavior and social dynamics that many people form from ordinary experience, making it an example of human common sense."
652a58ff30a1ed99e3051364f5de1c990cbc34ab5c36009e9d77726cbc233209:1,804,"The baby cried all night, so her parents will be zombies tomorrow.","['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,3,"The claim about sleep deprivation effects could in principle be verified, even though it is exaggerated. It is not purely subjective.",physical,3,"It concerns biological effects of sleep loss on human functioning, which is a natural, empirically measurable phenomenon.",figure of speech,4,"Calling the parents 'zombies' is a hyperbolic metaphor for extreme exhaustion, not literal undead creatures.",positive,3,"It makes a prediction about what will happen in the world, not a judgment or value statement.",reasoning,3,It draws a conclusion (parents will be zombies) from a premise (baby cried all night) using everyday causal inference.,everyday,4,Babies crying at night and parents becoming exhausted are ordinary experiences people encounter in daily life.,1,"The statement relies on common-sense knowledge that sleep deprivation makes people extremely exhausted, applying a familiar cause-and-effect relation to an everyday parenting situation."
35970f76173d4e69e04c673d2d33b6cdec559b071b141028937685b6dace97a5:1,455,"In democracies, elections let voters show a failing government the door.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,3,"The claim that elections allow voters to remove failing governments is a demonstrable institutional feature of democracies, though the effectiveness nuance makes it less than certain.",social,4,"Elections, governments, and voting are socially constructed institutions, not physical phenomena.",literal language,4,"""Show the door"" is a common idiom, but here it functions as standard figurative-meaning phrasing widely understood plainly; still, the language is conventional rather than a novel figure — it reads as plain language.",positive,3,It describes how elections empirically work in democracies rather than expressing a value judgment about how they should work.,knowledge,3,"It is an observation about how democratic institutions function, not a derived logical conclusion.",abstract,3,It describes a general regularity about democratic systems rather than a specific situation an individual encounters in ordinary life.,1,This reflects widely shared understanding that elections are the mechanism by which voters can hold governments accountable in democracies.
bf77b7611e845c5ba18195cb88e7d47d6e5f0f654629b00740fff9f1b7d84306:1,989,People in glass houses shouldn't throw stones.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,3,"The statement is an advisory aphorism about prudent behavior, not something that can be objectively verified or falsified.",social,4,"The advice concerns human social behavior and norms, not measurable physical features of the world.",figure of speech,4,"It is a well-known proverb using metaphor: 'glass houses' represents one's own vulnerabilities, not literal houses.",normative,4,"It prescribes how people ought to behave, expressing a social norm rather than an empirical regularity.",reasoning,3,The statement presents a conclusion drawn from combining the observation that critics are often themselves vulnerable with practical logic.,everyday,3,"It concerns common everyday situations of criticizing others while sharing the same flaws, familiar to ordinary experience.",1,"This proverb is a classic piece of human common sense, encoding widely shared practical wisdom about hypocrisy and self-awareness that people learn through everyday social experience."
b2cd68ed2bffe6ae58b2bbc077d268999064e82191d97fc8e54b577035b8279d:1,284,"Solar panel costs keep falling, so solar will probably dominate global electricity by 2050.","['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,2,"The prediction about solar dominance by 2050 is an empirical claim that could ultimately be verified or falsified, making it factual in nature, though its future-orientation makes certainty low.",physical,3,"The statement concerns technology costs and electricity generation, which are objective, measurable aspects of the world governed by engineering and economics.",literal language,4,"The statement uses plain language to describe costs falling and a future market outcome, with no metaphor or figurative expression.",positive,3,The statement describes an expected empirical trend in the world rather than expressing a value judgment or preference about what should happen.,reasoning,3,The statement draws an inference—dominance by 2050—by combining observed knowledge (falling costs) with a logical extrapolation.,abstract,3,Global electricity market dominance decades in the future is a large-scale trend that cannot be observed or concluded from ordinary individual experience.,0,"This is a technology trend extrapolation about global energy markets requiring specialized knowledge and forecasting, not something derivable from ordinary everyday human experience."
3517a86cf134fb47328e58ba6fc4a2c9ac84e6c2dd968d04f31480943ae6c640:1,825,"The bread is rock hard, so it has been sitting out for days.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,3,"Both the hardness of the bread and how long it has been sitting out are empirically checkable, though the inference about days is an estimate. It is not purely subjective.",physical,4,Bread hardness and staleness are physical properties governed by natural processes like moisture loss. No social constructs are involved.,figure of speech,3,"""Rock hard"" is a figurative expression (hyperbole/comparison); the bread is not literally made of rock. The rest of the sentence is literal, but the phrase itself is figurative.",positive,3,The statement describes an empirical state of the world rather than a value judgment or norm. It makes no claim about what ought to be.,reasoning,3,The statement combines an observation (bread is hard) with a logical inference (therefore it sat out for days). This is more than a bare observation; it draws a conclusion.,everyday,4,"Stale bread and estimating how long food has been left out are ordinary, everyday experiences. Nothing abstract or theoretical is involved.",1,"The statement relies on the everyday common-sense knowledge that bread becomes hard when left out over days, and uses that observation to infer its history."
40e2d59811b8ae947647c61606809a524fb2c65eec2c6c01f65e5bbc25b3fe20:1,896,"The banana is a leopard, spotty all over, so it's sweetest now.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,2,"The claim that the banana is 'sweetest now' is a subjective judgment someone might assert without being objectively verifiable, especially given the nonsensical comparison. It is not a demonstrable fact.",physical,2,"The statement references bananas, spots, and sweetness, which are physical, empirical properties of fruit, despite the confused leopard comparison. Its subject matter is the natural world rather than social constructs.",figure of speech,4,"Calling a banana 'a leopard' is plainly a metaphor, not a literal claim that the fruit is a big cat. The statement relies on figurative imagery about spottiness indicating ripeness.",positive,2,"The statement purports to describe an empirical regularity (spottiness correlating with sweetness/ripeness) rather than prescribing a value or norm. Although flawed, it is presented as a claim about the world.",knowledge,3,"It presents an observation about bananas being sweetest when spotty, rather than deriving a conclusion through explicit logical steps. No reasoning chain is articulated.",everyday,4,"Bananas, their ripeness, and their sweetness are things people encounter in ordinary daily life. Nothing about the statement requires abstract or inaccessible regularities.",1,"The statement draws on the common-sense knowledge that ripe bananas develop brown spots and taste sweeter then, even though it expresses this through a confused, incorrect metaphor calling the banana a leopard."
aa637bcbbb222c9a693588f8bad7c3e7df64284296edd0d891d299224f2e9eb6:1,109,"Deforestation reduces biodiversity, so logging old-growth forests should be banned.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,3,"The statement concludes with a policy prescription (banning logging), which is inherently a value judgment rather than something objectively demonstrable. While the premise about biodiversity is factual, the overall statement expresses what should be done.",physical,2,"The core premise concerns deforestation and biodiversity, which are biological phenomena that can be measured empirically. The policy conclusion is social, but the central claim rests on natural-world facts.",literal language,4,"The statement uses plain, direct language with no metaphors, hyperbole, or other figures of speech.",normative,4,"The statement includes a 'should' claim about what ought to be done (banning logging), which is a value judgment rather than a description of an empirical regularity.",reasoning,4,"The statement combines a factual observation (deforestation reduces biodiversity) with logic to arrive at a policy conclusion, signaled by the word 'so'. It is an argument, not just an observation.",everyday,2,"Logging, forests, and environmental debates are matters people commonly encounter or discuss in ordinary life, even though old-growth forests are not part of most individuals' daily experience.",1,"The statement reflects widely shared common-sense reasoning: destroying natural habitats harms wildlife, so limiting such destruction is a reasonable conclusion that many people would draw."
29b0c1503675c0c37e0e1dbbd114c43fbdeed356adf7ea3fd407e99c6fe6920f:1,676,"Cigarettes paint your lungs with tar, so quitting is the wisest gift.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,3,"The tar claim is factual, but 'quitting is the wisest gift' is a subjective value judgment that cannot be objectively verified, making the overall statement opinion-based.",physical,4,"It concerns the biological effect of cigarette tar on lungs, an objective, empirically measurable natural phenomenon.",figure of speech,4,"'Paint your lungs with tar' is a metaphorical description, and 'wisest gift' is also figurative, so the statement uses figures of speech.",normative,3,"While the tar part is empirical, the conclusion that quitting is 'the wisest gift' is a value judgment, making the overall statement normative.",reasoning,4,The statement combines the knowledge that tar harms lungs with logic to arrive at the conclusion that quitting is wise.,everyday,4,"Smoking, its health effects, and quitting are common experiences or situations ordinary people can encounter.",1,"This is a widely shared common-sense understanding: smoking deposits tar in the lungs and harming health, so quitting is advisable."
441fb1346275790431c45329dab8ab5b0adc9ca32d2d80546d48b8bb36233a49:1,287,"The San Andreas Fault keeps accumulating strain, so a major quake will probably strike soon.","['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,2,"The prediction that a major quake will strike 'soon' is a speculative forecast not objectively demonstrable in advance, though the strain accumulation premise is factual. Since the core claim is an uncertain prediction, it leans toward opinion.",physical,4,"The statement concerns geological processes like fault strain accumulation and earthquakes, which are natural, empirically measurable phenomena.",literal language,4,"The language is plain and direct, with no metaphor, hyperbole, or figurative expression.",positive,3,"The statement describes how the world works (strain builds, quakes follow), an empirical claim rather than a value judgment.",reasoning,3,It combines knowledge (strain accumulates on the fault) with inference to conclude a major quake is likely soon.,abstract,3,Strain accumulation on a fault is a scientific regularity that cannot be observed directly through ordinary individual experience; it requires specialized geologic knowledge.,0,The statement relies on specialized seismological knowledge about fault mechanics rather than ordinary everyday reasoning available to most people.
66b53278054b6a7b8bfa4fe99219a4f1d8db6f8a9e61c74f638483f04b3854cb:1,973,A smile is the best outfit you can wear to an interview.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,4,Whether a smile is the 'best outfit' is a subjective judgment that cannot be objectively demonstrated true or false.,social,4,"The statement concerns interview impressions and social perceptions, which are human constructs rather than physical, measurable phenomena.",figure of speech,4,"Calling a smile an 'outfit' is a metaphor, since a smile is not literally clothing.",normative,4,"The statement expresses a value judgment about what one should wear or display at an interview, not an empirical regularity.",knowledge,3,"It is a piece of advice or belief about the world, not a conclusion derived by combining premises through explicit logic.",everyday,4,"Interviews and smiling are common, ordinary experiences people encounter in daily life.",1,This is a widely shared piece of social advice reflecting common understanding that friendliness and a positive demeanor help in interviews.
8c6685833115147b6e0ba23b12ac2ac784ea225ccffdc644493447b19bb645e9:1,790,"You are attending a funeral, so wearing dark, modest clothing is expected.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,opinion,2,"The expectation of funeral attire is a social convention, not empirically demonstrable; it reflects what people believe is appropriate rather than an objective fact.",social,4,"Clothing norms at funerals are socially constructed rules about appropriateness, not physical or natural features of the world.",literal language,4,The statement plainly describes funeral attire expectations without any metaphor or figurative device.,normative,4,"The statement refers to a social norm about what clothing is 'expected,' which is a convention or value judgment rather than an empirical regularity.",reasoning,3,"The statement derives a conclusion (wear dark, modest clothing) by applying knowledge of social norms to the situation (attending a funeral), which is a form of practical reasoning.",everyday,4,"Attending funerals and dressing appropriately for them is a common, ordinary life situation people can directly encounter.",1,"Knowing that dark, modest attire is appropriate at funerals is a classic example of shared human common sense about social norms."
a2ad835dd36b73754facd3af7c68f28e444f9d05d0b7774a84a8b2e6d213243f:1,493,Education opens doors to higher lifetime earnings.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-opus-5.5,z-ai/glm-5.3-flash:batch,fact,3,"The claim about education and earnings can be tested empirically with income data, so it is a factual, verifiable claim rather than a subjective preference. Confidence is moderate because lifetime earnings across individuals are hard to fully demonstrate.",social,3,"Education and earnings are social constructs arising from human institutions like schools and labor markets, not natural or physical phenomena. It could be measured, but only within socially defined systems.",figure of speech,3,"'Opens doors' is a common metaphor for creating opportunities, not literal doors. The underlying meaning is still clear, though.",positive,3,The statement asserts an empirical regularity between education and earnings rather than expressing a value judgment about what ought to be. It can in principle be verified or refuted with data.,knowledge,3,"It states a general observation about the world based on accumulated evidence, not a conclusion derived by explicit logical steps. It functions as background knowledge about society.",abstract,2,"It concerns a broad statistical regularity about lifetime earnings, not a specific situation one individual directly encounters. However, education and jobs are everyday experiences, so confidence is low.",1,"This is a widely held piece of common wisdom that most people in modern societies know and accept, even if it is a generalization rather than a strict rule."
